Figure 13 (top-right). Effectiveness of the local search operator.  Convergence in terms of the average percentage improvement achieved in the fitness of the initial ensemble after applying LSA.,Column_2,Column_3,Column_4,Column_5
,,,,
Time(min),S 5 5,V 5 5,S 20 20,V 20 20
751,0.104307026806697,0.0910315454956668,0.147586870788302,0.0567420639700766
752,0.104302322729434,0.0910366903747644,0.147608955267652,0.0567390418702943
753,0.104290035064533,0.0910239183157138,0.147630901499303,0.0567416219472904
754,0.1042928945114,0.0910132195902009,0.147659774903291,0.0567439295264018
755,0.104302913842554,0.0910123079139592,0.147710622708552,0.0567487664257543
756,0.10428874598057,0.0909963200419447,0.147735275861801,0.0567722866664978
757,0.104267722256993,0.0909909630355331,0.147756600262464,0.0567822316295312
758,0.10426228263628,0.0909936630537739,0.147779700329219,0.0567973599570581
759,0.1042581635297,0.0909717080645353,0.147791841413071,0.0568091162784605
760,0.104247008922091,0.0909672676900585,0.147800099659313,0.0568059107695922
761,0.104250445206732,0.0909580608468874,0.147809566427557,0.0568019689007526
762,0.104243184944341,0.0909558039055373,0.147814889656719,0.0568044135583047
763,0.104235406567711,0.0909409684378618,0.147828214564756,0.0568137397619486
764,0.104241771535548,0.0909254806447731,0.147813443661917,0.0568299573970368
765,0.104262807911024,0.0909190725666295,0.147812085966591,0.0568156849214007
766,0.104252325579591,0.0908985723138148,0.147807484726207,0.0568009974881795
767,0.104227765503527,0.0908928579341157,0.147827707109842,0.0568173486495588
768,0.104208423242827,0.0908875601260057,0.147824434048172,0.0568290393192679
769,0.104213662977861,0.0908918792335337,0.147830505924299,0.0568319874791737
770,0.104206153801008,0.0908869412381276,0.147851171757281,0.0568241347038047
771,0.104214264257938,0.0908870552849857,0.147858475439163,0.0568253026925781
772,0.104203740866848,0.0908882500276735,0.147866225586148,0.0568291038237957
773,0.104188737764009,0.0908945046233506,0.147873881486789,0.0568439929936172
774,0.104190911541415,0.0908894166700144,0.147881030476234,0.0568504365018069
775,0.104174093413251,0.090888193155525,0.147895125494693,0.0568748380802173
776,0.104159454344927,0.0908721425765471,0.147900924664046,0.0568811780342081
777,0.104186807228967,0.0908774398774733,0.147906650708547,0.0568776862636016
778,0.104190682636801,0.0908800865489625,0.147930373139117,0.05687322636464
779,0.10419991569108,0.0908639538294273,0.14795150746915,0.0568816316658486
780,0.104191464776976,0.0908674545619234,0.147952094960936,0.056872855939793
781,0.104203316522311,0.0908565754021871,0.147977836597285,0.0568803979242148
782,0.104188263000667,0.0908485045788284,0.148019884221842,0.0569002541065238
783,0.104187514817754,0.0908378581318001,0.148029415274201,0.0569091888322126
784,0.10418798772237,0.0908391339088919,0.148075180959077,0.0569132190937866
785,0.104180253736688,0.0908248960991827,0.148068109868529,0.0569117278826813
786,0.104181708247672,0.0908193811323527,0.148067291009256,0.0569061185600041
787,0.104173952426075,0.0908073224825109,0.148080654750922,0.0569091219455923
788,0.104164959156645,0.0907891908973117,0.14809361833437,0.0569178241249286
789,0.104173218087077,0.0907790511867217,0.148120539524526,0.0569283468493271
790,0.10417127604241,0.0907813474379379,0.148128832713797,0.0569208136433957
791,0.104179020170874,0.0907777804677198,0.148124238721434,0.056916250809553
792,0.104189457232944,0.0907867366029425,0.148162769438644,0.056927255894048
793,0.104193800379027,0.0907792747054251,0.148186762620371,0.056928544250405
794,0.104185504287014,0.0907645564279175,0.148184115354987,0.0569322570770077
795,0.104200505565451,0.0907602007760475,0.148204709586876,0.0569395455364401
796,0.104195100480003,0.0907565872235859,0.148204897067379,0.0569484928355528
797,0.10418996140015,0.0907470131463078,0.148216937576141,0.0569620817466884
798,0.104207184303099,0.0907499228397408,0.14821201735606,0.0569598421951007
799,0.104208090781772,0.0907483455648104,0.14821657376835,0.0569626129655512
800,0.104205216074552,0.0907580329761526,0.148227359945034,0.0569586385677171
801,0.104216869187962,0.0907567327523,0.148216651953624,0.0569594703404092
802,0.104198604827957,0.0907682945227507,0.148216028666269,0.0569551871697069
803,0.104194216263457,0.0907797035925134,0.148225821504019,0.056954012035652
804,0.104207122820591,0.0907773188760295,0.148251451353474,0.0569526051939152
805,0.104204514453086,0.0907831635895295,0.148246626319151,0.0569555984337416
806,0.104226543333249,0.090783730414573,0.148248709957863,0.0569603185383669
807,0.104226117372751,0.090772656108591,0.148261518818637,0.0569635289366431
808,0.104239322317833,0.0907657552103549,0.148282073228189,0.0569587591844394
809,0.104241450213332,0.0907944499397058,0.148272651513206,0.0569639520903843
810,0.104248973804191,0.0907848259170446,0.148265100261989,0.0569613878501446
811,0.104247421061088,0.0907711419265305,0.148260367710873,0.0569721888237525
812,0.104240760365234,0.0907765470409559,0.148275253957822,0.0569701409781858
813,0.104224885724018,0.0907812144413931,0.148294256794673,0.0569874467320456
814,0.104225285306511,0.0907778828003676,0.148325582166143,0.0569924932030907
815,0.104209584001761,0.0907682163054017,0.148341273263691,0.0569977362926758
816,0.104219716946475,0.0907790490591038,0.148372264569021,0.0569941563241196
817,0.104188634113458,0.0907697110707247,0.148387178563013,0.0570078915098973
818,0.104199836209221,0.0907567100688805,0.148419671726205,0.0570178819988074
819,0.104204983038989,0.0907602299121472,0.148448455231909,0.0570200916553878
820,0.104199818204106,0.0907570149253485,0.14845668006921,0.0570275137528216
821,0.10421312187766,0.0907451748302395,0.148450636602104,0.0570357122804443
822,0.104194794924814,0.0907300343154818,0.148471960403013,0.0570366862223599
823,0.104200263221998,0.0907284819431534,0.14846925316673,0.0570451331973231
824,0.104205213426604,0.0907332892316403,0.14847718664346,0.057047623858845
825,0.104215846120118,0.0907295263264613,0.148506034417875,0.0570656087746428
826,0.104217735929064,0.0907136419808627,0.148524521021037,0.0570701225655206
827,0.104213547190819,0.0907174841802194,0.148519965550412,0.0570737975064617
828,0.104192318899694,0.0907209510409513,0.14856387907697,0.0570865707740522
829,0.104190509921555,0.0907065419730113,0.148600517582263,0.0570909541156749
830,0.104186381556869,0.0907122975534475,0.148598846119665,0.0571121238085284
831,0.104180311743706,0.0907284536413163,0.148616304857619,0.0571130916304184
832,0.104168401675351,0.0907390418593464,0.148617699033005,0.0571139599427683
833,0.104140955881732,0.0907544743763762,0.148628749582119,0.0571262961223068
834,0.104140462571356,0.0907588996113955,0.148650776811134,0.0571324866707851
835,0.104136318462288,0.0907619238887265,0.148690430675486,0.0571431988337821
836,0.104118221590626,0.0907590043105983,0.14868405385025,0.057150109765408
837,0.104122689567836,0.0907345353446786,0.148686744474934,0.0571550169198781
838,0.104117632861791,0.0907276147662646,0.148697118651439,0.0571680334904251
839,0.104123867999716,0.0907343660663276,0.148721313871631,0.0571811286844106
840,0.104098717678269,0.0907274815759829,0.148753780617316,0.0571926208322936
841,0.104079046173176,0.090705301863685,0.148767244522702,0.0572112873444482
842,0.104081036837138,0.0906920387382193,0.148765333722965,0.0572101269088651
843,0.104087005538204,0.0906712610270319,0.148795669845468,0.0572175514226059
844,0.104087153849481,0.0906671915485266,0.148825250611799,0.0572347087266027
845,0.104079005741171,0.0906711933355203,0.1488268811179,0.0572326258395372
846,0.104071794668515,0.0906632514259958,0.148830082558411,0.057226181436336
847,0.104080836743009,0.0906638760604112,0.148844752866041,0.0572331385119788
848,0.104071534167413,0.0906632297864817,0.148839705117596,0.0572359375077661
849,0.104082176971878,0.0906621161947339,0.148857965843785,0.057250018846477
850,0.104078258560446,0.0906584034062289,0.148879159709956,0.0572567817439829
851,0.10408104121858,0.0906660670991157,0.148877474575282,0.0572614173640642
852,0.104091037275313,0.0906828292420879,0.148906611519812,0.0572686542371249
853,0.104103792130414,0.0906694451873899,0.148931081826209,0.0572720808853299
854,0.10410739476533,0.0906719352648045,0.148948090131508,0.057271174335001
855,0.104105030971915,0.0906656456793488,0.14892100871158,0.0572695985120096
856,0.10408645451648,0.0906632258789768,0.14891610470032,0.0572887696330253
857,0.104076430528723,0.0906445725566636,0.148922362649318,0.0572994039477722
858,0.104075381701472,0.0906546031738343,0.148939849256893,0.0572936572131812
859,0.104067500263216,0.0906661651549808,0.148964129827583,0.0572987110379793
860,0.104073249569919,0.0906636578691266,0.148998589698569,0.0572893459276559
861,0.104070780698738,0.090657185358506,0.149013695366978,0.0572892686525187
862,0.104050244671603,0.0906571916590945,0.149042952073334,0.0572908167479888
863,0.104050714153732,0.0906519725979843,0.149037094614245,0.0573070297795492
864,0.104044100080771,0.0906576377344929,0.149060264424507,0.057302818100186
865,0.104041852895992,0.0906604326957857,0.149068716238333,0.0573039997058157
866,0.104043593506596,0.090654753910229,0.149097744254129,0.0573011978265706
867,0.104032608748161,0.0906619646988028,0.149117607115944,0.0573191812894161
868,0.104017014737535,0.0906776795332927,0.149151174822921,0.0573246077230929
869,0.104021401012031,0.0906612925229941,0.149136882028856,0.0573336625666165
870,0.104017043953622,0.0906656371914913,0.149156428661087,0.0573407846432245
871,0.104017617103358,0.0906733547365304,0.14915718776263,0.0573483648361205
872,0.10400539520494,0.0906717376722546,0.149166998097319,0.0573426631410541
873,0.104001910817919,0.0906640793922863,0.149183265351286,0.0573503788064964
874,0.10398976506649,0.0906533470756147,0.149182110376175,0.0573478811259394
875,0.103972110664687,0.0906481067826689,0.14920609092768,0.0573393683464683
876,0.103966593645838,0.0906548983130536,0.149203699867477,0.0573531425893985
877,0.10396101437957,0.0906468468717072,0.149211948634524,0.0573552171371975
878,0.103954199121015,0.0906528462272215,0.149236746363086,0.0573615206406965
879,0.103948529135809,0.0906620036002318,0.149223894928669,0.0573685984177751
880,0.103940755069639,0.0906750522893457,0.149221871782194,0.0573762844447321
881,0.103932979573045,0.0906601752244413,0.149251782787006,0.0573692230653825
882,0.103914599737118,0.0906650485012527,0.149266411863686,0.0573743839760574
883,0.103917767951039,0.0906719492408865,0.14929131212548,0.0573746937946179
884,0.103895179739774,0.0906591188872296,0.14930128882675,0.0573881579400666
885,0.10389872178805,0.0906487591812273,0.149311338737128,0.0573845348820407
886,0.103885792307898,0.09064308741613,0.149329724934588,0.0573932426019851
887,0.103885006677044,0.0906555915599991,0.149316239579076,0.0573966067487394
888,0.103883569317062,0.0906395642033443,0.149312222996909,0.0574087988833917
889,0.103878712413229,0.0906373350459453,0.149331775292506,0.0574141808002146
890,0.103883416094039,0.0906197735884525,0.149316511486873,0.0574125363961534
891,0.103895171105079,0.090611864247508,0.149334452707252,0.0574220440824125
892,0.103901317629056,0.090610750780187,0.149347830613331,0.0574319256235332
893,0.103903896331081,0.0906062724602332,0.149388743822891,0.0574276144230739
894,0.103891088678716,0.0906169453405475,0.149407380405371,0.0574274799836537
895,0.103883057901705,0.0906080994202527,0.149417027944561,0.0574265829170291
896,0.103895214534416,0.0905904366853202,0.149424834043461,0.0574259515341197
897,0.103902267248228,0.0905987310792802,0.149430304971211,0.0574247368599123
898,0.103900499705705,0.0905803204560016,0.149459416564106,0.0574374746394742
899,0.103897563250472,0.0905621742352721,0.149468180188807,0.0574513973132121
900,0.103897882039815,0.0905488326164212,0.149467113369489,0.0574561591101361
901,0.103895456754395,0.0905530374609377,0.149504680119756,0.0574627279637733
902,0.103879669622978,0.0905381402370775,0.149508167823686,0.0574695984647349
903,0.103880917394428,0.0905154273758083,0.149523798683101,0.0574816393894476
904,0.103867599256229,0.0905122297301064,0.149549089722152,0.0574782473815316
905,0.103860569823368,0.0905230758316447,0.149566392362503,0.0574882029423686
906,0.103865996151579,0.0905217821706802,0.149583472930744,0.0574946796873167
907,0.103870341693719,0.090513345845341,0.149595635932184,0.0575048939065615
908,0.103857062316525,0.0905322315627,0.14960035894872,0.0575056825244502
909,0.103844025253764,0.0905203727517118,0.149602454613388,0.0575098414010674
910,0.103862818252124,0.0905140155649525,0.149594173528713,0.0575139574056541
911,0.103882654531896,0.0905231150280177,0.149603684875679,0.0575381848826009
912,0.103894273517406,0.0905225941941628,0.149623772901145,0.0575316699619708
913,0.103891531223515,0.0905152142937975,0.149613173998167,0.0575316563977455
914,0.10389880135725,0.0904952839707097,0.149641338035074,0.0575389126377873
915,0.10390159850068,0.0904833388877342,0.149651302620601,0.0575371405428263
916,0.103902483896121,0.0904780583672425,0.149661062132852,0.0575317960524054
917,0.103901885741202,0.0904754625057647,0.149672543520971,0.0575280786118782
918,0.103897370715228,0.0904886499481588,0.149683159643665,0.0575292550504568
919,0.103897241818802,0.0904828166145506,0.149689469593373,0.057547163302494
920,0.103891873609589,0.090488191098998,0.149717951112449,0.057548314827785
921,0.103892127763749,0.0904857133471156,0.14976250909372,0.057546443114918
922,0.103908060488559,0.0904895154502609,0.149763406555886,0.0575538568218153
923,0.10391754599335,0.0904768730935164,0.14977552443124,0.0575497849244197
924,0.103927327125876,0.0904665410909202,0.149782044600751,0.0575539797722368
925,0.103928227021811,0.0904566735728567,0.149778518198013,0.0575528109493238
926,0.10392770926027,0.0904548321047889,0.149788561089489,0.0575537717750053
927,0.103913842196064,0.0904400500977507,0.149817483309983,0.0575578188064561
928,0.103917635467674,0.0904423756844577,0.149816934101743,0.057555239183725
929,0.103909756229574,0.0904452191610136,0.149812699237707,0.0575623364242474
930,0.103910507824493,0.0904433549398319,0.149814245389175,0.0575627500500193
931,0.103905494151932,0.0904422086085935,0.149841055323997,0.0575670497971495
932,0.103910833969513,0.0904307574718303,0.149868900860224,0.0575722312469941
933,0.103900540489543,0.0904355405564314,0.149871741025705,0.0575729045997095
934,0.103910692964994,0.0904371073317263,0.149871819046924,0.0575667901540152
935,0.103904627895905,0.0904353314072046,0.14988440369526,0.057571643455389
936,0.103911616270768,0.090442673473266,0.149902910601319,0.0575707351675858
937,0.103903783255887,0.0904364294635143,0.149938559233736,0.0575832355208074
938,0.103902494801777,0.090449831801415,0.149954578802504,0.0575827533720296
939,0.103897505319871,0.0904595958573534,0.149956763759663,0.057583047912471
940,0.103892998221692,0.0904572982591733,0.149982687518539,0.0575923476015789
941,0.103882425491215,0.0904667846560637,0.149991318117207,0.0576029661297603
942,0.103869946014393,0.0904700532457683,0.149992532953557,0.0576178342327598
943,0.103858462960376,0.090469274281511,0.150007949110117,0.057624520240399
944,0.103847429924687,0.0904675492983251,0.150027975667895,0.0576359628695277
945,0.103839757314391,0.090462647663481,0.150030804897705,0.0576425203561018
946,0.103824294357929,0.0904679516682094,0.150034875040364,0.0576397307055161
947,0.103827031662506,0.0904721288437281,0.150043755352807,0.0576400259284055
948,0.103821170113935,0.0904728900988177,0.150057055748904,0.0576454306712276
949,0.103812163237563,0.0904822142653934,0.150055263717474,0.0576463646151269
950,0.103819329823556,0.0904679096940078,0.150076174166399,0.057651379176069
951,0.103822847434192,0.0904706991700226,0.150087869088412,0.0576539099537553
952,0.103826991225609,0.0904822224209966,0.150093741160792,0.0576586604583152
953,0.10382791151275,0.0904989354028584,0.150103200969613,0.0576652195356604
954,0.103832440797141,0.0904897823062729,0.150120080932636,0.0576735352719653
955,0.103827019773797,0.090485388884994,0.150122721411932,0.0576742551124437
956,0.103826031661626,0.0904866992066443,0.150127732584246,0.0576853489460331
957,0.103846555497022,0.0904728941999008,0.150137407949774,0.0577029039736484
958,0.103841842446121,0.0904652625246096,0.150140641054258,0.0577023934935436
959,0.103827778367049,0.0904656321930356,0.150153716416998,0.0577131286393947
960,0.103821012096403,0.0904602737998529,0.150160375519283,0.0577252797526092
961,0.103815064519409,0.0904566420253026,0.150144960080017,0.0577266552262242
962,0.103800887451568,0.090447707152031,0.150156201907164,0.0577252101429467
963,0.10378490501956,0.0904375116140679,0.150167965799852,0.0577363654538763
964,0.103770034254327,0.0904447812280356,0.150195597935424,0.0577576309457455
965,0.103766999355898,0.0904354307726086,0.150234760112361,0.0577713458485558
966,0.103748126804643,0.0904466863372342,0.150254578942723,0.0577723571749267
967,0.103739308375059,0.0904292317979131,0.150247966016695,0.0577743399846272
968,0.103725577625871,0.0904296689368184,0.15026205352226,0.0577721030175162
969,0.103726999014392,0.0904247463113116,0.150301493550859,0.0577720556091096
970,0.103742271254426,0.0904136917233624,0.150294523456674,0.0577686836008925
971,0.103743343206977,0.0904081000433585,0.150307769298649,0.0577821527306662
972,0.1037456784986,0.0904063887221923,0.150312249748679,0.0577881166720676
973,0.10373153606325,0.0903890359126504,0.150305218726992,0.0577975295121609
974,0.103737841807658,0.090398578444803,0.150322947139739,0.0578060773043024
975,0.103734391362882,0.090396198336276,0.150321871076203,0.0578052288358697
976,0.103740349220082,0.0904103994569542,0.15031317688811,0.0578143837861037
977,0.103735687203039,0.090419813663747,0.150307629171052,0.0578148398624435
978,0.103743856277668,0.0904031936856835,0.150304128243505,0.0578228034226392
979,0.103738941090962,0.0904006424984363,0.150308432186087,0.0578208770048624
980,0.103741669735002,0.0904008086650029,0.150313420981293,0.0578197857588208
981,0.103749974729558,0.0904000733127996,0.150333218502719,0.0578167404278355
982,0.103753235920903,0.0904016205103564,0.15032870980716,0.0578215705589189
983,0.103762373943641,0.0904087689323182,0.150317069363483,0.057830878768331
984,0.103761044103033,0.0904096627246413,0.150349458383413,0.0578483084701154
985,0.10376384431225,0.0904058148347906,0.150349335290457,0.0578485901538119
986,0.103752048855735,0.0904065086388786,0.150352226327561,0.0578562843792865
987,0.103757285747446,0.0903940424873871,0.150363931961315,0.0578661054729156
988,0.103769361876939,0.0903863747686368,0.150371313455787,0.0578661151055478
989,0.103765395760616,0.0903698574527623,0.150377603373075,0.0578717866771203
990,0.103747714485869,0.090369938786214,0.150384801264453,0.0578764508050708
991,0.103727060360329,0.0903712504555481,0.150395765622275,0.0578809529768346
992,0.103728625522166,0.0903571525676382,0.15041860552695,0.0578836576906802
993,0.103728350856632,0.0903537075354494,0.150427654231413,0.0578941841776015
994,0.103724698860566,0.0903504832367952,0.150424194452124,0.0579066856321843
995,0.103731408937809,0.0903451688238341,0.1504478714982,0.0579171641301068
996,0.103712324896545,0.0903284276672164,0.150460167717738,0.0579153202888149
997,0.103716838163035,0.0903427117876975,0.150484758364579,0.0579141898826855
998,0.103703394775531,0.0903491059610766,0.150491074731367,0.0579214065370233
999,0.1036929569648,0.0903575528374639,0.150512570659469,0.0579286812951691
1000,0.103672076031895,0.0903638242675502,0.150553421569266,0.0579307186024534
