Figure 13 (top-left). Effectiveness of the local search operator.  Convergence in terms of the average percentage of applications in which the local search operator successfully enhances the initial ensemble.,Column_2,Column_3,Column_4,Column_5
,,,,
Time(min),S 5 5,V 5 5,S 20 20,V 20 20
799,0.359410539501825,0.270061914988504,0.535988474070321,0.479840746097165
800,0.35942043924312,0.270039065775737,0.535908473426231,0.479831730270149
801,0.359448845175067,0.270040181974315,0.535800932378502,0.479825530245371
802,0.359449970198793,0.270068281175206,0.53569737010792,0.479759220465483
803,0.359438456937746,0.270075785289244,0.535651953517305,0.479721932007655
804,0.359422663003457,0.270080862047874,0.535597868930323,0.479685793812519
805,0.35940171357092,0.270064283288457,0.53553043149729,0.479623190171431
806,0.35941059999196,0.270043803558217,0.535500596610058,0.479571705562348
807,0.359409331546868,0.270067971696938,0.535405251490239,0.479518330314547
808,0.359357633266758,0.27004574121637,0.535406023155162,0.479516107235654
809,0.359334307576184,0.270031351381639,0.535383449123276,0.479529173856737
810,0.359313843702656,0.27007756830985,0.535252377006306,0.479435651496338
811,0.359310975568618,0.27010836394,0.535249736595283,0.479409473884196
812,0.359356742280421,0.270136878609203,0.535228665161154,0.47930155518335
813,0.359362297233877,0.270180711079056,0.535172319231907,0.479311615186853
814,0.359357640299163,0.27018942397451,0.535123448058571,0.479264796320937
815,0.359373793489863,0.270208891326634,0.535128915568657,0.479164791249801
816,0.359364904593025,0.270240484982276,0.535025719490924,0.479145103592192
817,0.359401965647232,0.270273025249305,0.534964996690526,0.479167496043806
818,0.359418645304844,0.270324062376275,0.53491383815688,0.479058516107556
819,0.359451720216492,0.270326860984116,0.534884600616345,0.478976732148417
820,0.359457320888033,0.270355476066356,0.534847842146553,0.478892534935575
821,0.359464697573876,0.270358642730643,0.534702096721088,0.478855293219789
822,0.359467094865171,0.270374159153253,0.534642022287827,0.478840180856329
823,0.359458177315152,0.270389525236743,0.534618073255948,0.478813789783334
824,0.359419044033458,0.270392117617976,0.534507035079826,0.478704356216218
825,0.35946409826975,0.270436401006676,0.534450980024113,0.478628883519303
826,0.359505741434112,0.270421603105687,0.534387113649823,0.47853577159379
827,0.359533268173325,0.270431151469023,0.534318694336175,0.478534048204385
828,0.35956221585934,0.270410142120303,0.534259724306342,0.47846622534037
829,0.35958745058886,0.270436751330844,0.534267059823765,0.478472349909989
830,0.359586683635664,0.270472943809843,0.534210028335453,0.478362875659589
831,0.359596887160824,0.270494340118187,0.534172049114646,0.478385149694231
832,0.359585116289518,0.270470713641448,0.534104456636663,0.478368296939739
833,0.359584313947028,0.270474234947845,0.534034602906151,0.478278459366696
834,0.359593245154342,0.270503956614099,0.533956760610218,0.478267902599945
835,0.359592354507655,0.270546225275701,0.53387821357574,0.478163880273568
836,0.359587748733152,0.270568673181041,0.533800572607194,0.478058009075769
837,0.359568702900681,0.270597758038589,0.533737423876072,0.478027723989217
838,0.359582898456539,0.270647856153417,0.533648187896199,0.478018282463516
839,0.359573758930578,0.270646294011676,0.53358218032906,0.477978255494259
840,0.359574702632724,0.270668172747584,0.533509574533709,0.477894621512439
841,0.359578818643036,0.270690451078914,0.533443235170303,0.477845817282875
842,0.359559717270186,0.270726297109998,0.533413298022595,0.477814984875059
843,0.359528303242586,0.270736728801796,0.53332562439965,0.47780100813482
844,0.359526577506367,0.270765069705031,0.533200486006859,0.477759333154943
845,0.359530202479966,0.270797682616208,0.533122710759644,0.477666529850606
846,0.359533298527215,0.270802392984146,0.533097733089752,0.477673249858684
847,0.359551230645652,0.270825881397173,0.533040207424851,0.477633481424534
848,0.359553361725993,0.270841993511896,0.532985912718272,0.477623269233869
849,0.359562824676593,0.270827042054921,0.532886024340941,0.477669310356365
850,0.359541755153641,0.270851537477313,0.532863386519855,0.477602110746273
851,0.359499651724512,0.270829950907953,0.532738077520942,0.47756719572591
852,0.35947947127188,0.270846550106307,0.532650564028545,0.477498920700465
853,0.359477309923659,0.270857359007747,0.53259691757115,0.477465247303745
854,0.359483180680418,0.270879646486771,0.532526092373508,0.477418054842811
855,0.359469977284807,0.270873940930149,0.53245894362118,0.477369539507097
856,0.359452192221564,0.270945898607563,0.532385863957546,0.477360576137869
857,0.359451098832695,0.270980169791015,0.532317406360189,0.477279042536052
858,0.3594248947129,0.271007568306828,0.532303009671241,0.477246801072501
859,0.359419731448121,0.271021019225506,0.532309152061343,0.477185312717489
860,0.359431759922923,0.271018521403978,0.532295265294426,0.477063939955496
861,0.359420993208351,0.271079527584576,0.532279068861467,0.476964727334846
862,0.35945007034502,0.27110652652219,0.532201733602061,0.476882899841696
863,0.359454000106855,0.271113751199566,0.532154592024082,0.476797579852841
864,0.359466000488227,0.271086816666622,0.532101203278781,0.476700168040325
865,0.359504670108944,0.271118499950742,0.531989194262375,0.47669526977346
866,0.359500496407626,0.271163543583213,0.531869837848274,0.476708096133876
867,0.359491589816751,0.271218570409702,0.53181341452045,0.476670773916499
868,0.359504229454184,0.271244704658419,0.531819041238913,0.476588340250257
869,0.359520303608216,0.271230221184457,0.531677386774926,0.476516116509329
870,0.35948903582836,0.271222583417328,0.531624629851137,0.47647803975006
871,0.359469946138849,0.271228281402828,0.531590842760326,0.476465815878608
872,0.359475850676751,0.271290858025909,0.531501815351802,0.476429840783826
873,0.359454792802345,0.271292628522377,0.531465956220567,0.476330146869708
874,0.359433500406464,0.271326728721944,0.531460280879603,0.476393799753261
875,0.359437771532728,0.271333326048621,0.531371800707375,0.47630692559469
876,0.359375237888066,0.271343121191531,0.531353261025123,0.476248170418442
877,0.359426129650743,0.271352153435504,0.531212269375791,0.476191049051571
878,0.359443774721682,0.271374344752331,0.531205081859809,0.476101957510401
879,0.359436859335462,0.271384770989138,0.53121011278292,0.476111637882316
880,0.359445334011354,0.271400309400505,0.531143576770508,0.476072137960199
881,0.359469424150352,0.271412659640347,0.53105409637828,0.47604128001266
882,0.359454874623808,0.271441886689649,0.53102856487542,0.475980519406479
883,0.359475354993722,0.271457578340086,0.530966741309803,0.475954117045976
884,0.359497622048977,0.271475693549664,0.530896877859396,0.475888221335717
885,0.359515215182109,0.271466845350129,0.530857745096942,0.475839982777367
886,0.359473849372788,0.271456945749082,0.530816253320595,0.475806025530131
887,0.359496785617345,0.271456277363089,0.530760042108378,0.475805471556863
888,0.359524695684995,0.271461408962467,0.530671911148438,0.475762526067678
889,0.359553627643181,0.271430590403904,0.530644026950729,0.475703189394688
890,0.359557749470568,0.271443553444387,0.530601676101559,0.475650039048162
891,0.359561070142159,0.271467969124809,0.530555306792727,0.475608740760951
892,0.35958073883351,0.271481237880276,0.530459481450483,0.475515452933431
893,0.359598249469504,0.27147910674258,0.530444696640099,0.475441123470392
894,0.359587961441685,0.271526390453662,0.530445642040041,0.475413005037075
895,0.359622469332097,0.271537581379861,0.530387151659492,0.475401057364911
896,0.359617218668867,0.271577169886507,0.530302448788496,0.47534681279065
897,0.359596536822518,0.27159326935792,0.530289623811895,0.475307238005872
898,0.359597719760023,0.271609814096733,0.530293022889492,0.475336572969017
899,0.35959459084726,0.271616503336521,0.530243313381882,0.475257511022119
900,0.359594009141864,0.271636636744041,0.530122921663407,0.475200394112815
901,0.359604503730469,0.271662581404313,0.530010787070713,0.475163901565026
902,0.359595335142808,0.271656008323512,0.529970874305295,0.475144662454538
903,0.359592982114098,0.27167083256949,0.52987925416861,0.475092080119564
904,0.35959862501535,0.271650590796172,0.529856308217958,0.474996377054029
905,0.359606370500984,0.27162051779233,0.529782549662897,0.474966595520452
906,0.359608943776928,0.271639058236206,0.529697822877647,0.474903150992085
907,0.359627972167083,0.271652991557303,0.529604946698583,0.474801941485051
908,0.359633119946255,0.271691726510066,0.529590792557822,0.47468133094019
909,0.359618778066214,0.271719275172942,0.529533647056509,0.474662211626644
910,0.359623802044394,0.271718895701286,0.529490022786147,0.474615616629651
911,0.359644840874048,0.271707070587653,0.529426688130966,0.474558104025176
912,0.359626239614811,0.271716070037874,0.529405419479455,0.474558519897632
913,0.359603945769795,0.27172047213639,0.529384834026593,0.474497284242647
914,0.359581672895023,0.271762854747375,0.52930184597472,0.474457711349595
915,0.359595930835037,0.271794997251674,0.529243707706591,0.474410413084729
916,0.359601907896062,0.271787745432423,0.529161591434409,0.474369308366396
917,0.359622805250141,0.271818874376244,0.52910059980668,0.474340523319699
918,0.359593164540841,0.271833410442942,0.529050217979745,0.474258060877552
919,0.359599342190494,0.271833922836383,0.529015847330691,0.474159205566894
920,0.359584925760801,0.271857443719322,0.528889238827563,0.47414805188835
921,0.359609553764248,0.271876629330859,0.528816524766145,0.474147877186173
922,0.359591539817592,0.271890958077206,0.528810148338533,0.474072719564076
923,0.359565969520819,0.271889453131042,0.528788533368217,0.474029788975064
924,0.359558093259992,0.271881540779434,0.528765288140915,0.473990037754965
925,0.359542583024782,0.271881022261531,0.528687750677095,0.473996119062025
926,0.35954475106607,0.271859266188658,0.528597949805917,0.473964881327744
927,0.359538872888708,0.271874909801461,0.52854855523977,0.473885618190181
928,0.359538558423357,0.271891727092009,0.528478624482056,0.473799287239108
929,0.359526214692719,0.271902557933176,0.528418230005376,0.473741908061552
930,0.359511323571767,0.271942180428173,0.528316690854746,0.473714656769374
931,0.359540372987679,0.271961866768091,0.528297683845899,0.473664767405073
932,0.359543531120894,0.271967112330647,0.528245311005409,0.473647441227116
933,0.359523907933248,0.271960336804091,0.528189063634921,0.473581909385685
934,0.359488534672474,0.271982560428414,0.528123834211102,0.473494827064241
935,0.359526998261767,0.271982407863105,0.528063872160066,0.473480047843204
936,0.359570213205381,0.271973605955531,0.5279852649308,0.47340869832432
937,0.359538149120974,0.271966110474781,0.527930516912122,0.473368318391229
938,0.359543170263523,0.271979600004423,0.52787266751661,0.473378930407188
939,0.359512338317146,0.272007336262288,0.527780201851209,0.473285705479707
940,0.359509159142838,0.272043850219563,0.527723980729525,0.473241310238782
941,0.359522507999228,0.272060292943903,0.527695205271592,0.473231034104656
942,0.359562424230193,0.272088918087755,0.527676672463766,0.473181791503343
943,0.359595240747268,0.272118946631941,0.527632212383514,0.473174976951118
944,0.359610110916227,0.272132310517643,0.527587722736549,0.473121000606297
945,0.359580017284347,0.272150326018687,0.527557289164761,0.473082865517274
946,0.359580659878211,0.27217857619807,0.527450571284409,0.473085127529025
947,0.359580358160338,0.272202557590181,0.527406167862545,0.473045509694251
948,0.359575104007841,0.272218433644735,0.527377873683922,0.473004608947793
949,0.35954045587204,0.272229653807201,0.527294935010964,0.472940266322036
950,0.359529233832512,0.272233695589347,0.527208374238768,0.472889121187355
951,0.359523468442127,0.27225568696788,0.527169244982809,0.472877480646067
952,0.359520638893737,0.2722944892265,0.527071202700704,0.472763392210452
953,0.359485799462088,0.272316001679481,0.527031803189313,0.47267382691993
954,0.359481395420509,0.272350695078494,0.527035934902864,0.472663014938404
955,0.359520198446901,0.272354245249928,0.52697023932744,0.472563805065428
956,0.359487518524893,0.272382670058836,0.526918629577322,0.472456567521979
957,0.359496283037055,0.272409061637658,0.526813605300176,0.472422590860417
958,0.35947004448699,0.272422811392262,0.526807213567859,0.472383754605782
959,0.35944655822037,0.272404648910719,0.526761300943513,0.472316061321094
960,0.35946843486383,0.272427203660638,0.526665222958906,0.472250231501207
961,0.359511983945252,0.272435464838887,0.526604135335619,0.472241917515919
962,0.359533177436333,0.272456599431793,0.5265919699809,0.472191277800015
963,0.359543845538715,0.272461246110405,0.526561475321552,0.472144405252131
964,0.359601959454746,0.272472145006951,0.526524167578614,0.472152083709208
965,0.359586984857967,0.272495216936918,0.526436915887383,0.472123401010804
966,0.359582628045363,0.272511630996699,0.526440803961221,0.472073872347209
967,0.359597659731565,0.272535762563455,0.526468833167896,0.47205646874888
968,0.359580854114982,0.272548745239438,0.526379667823349,0.472025446691047
969,0.359590985010906,0.272563799009208,0.526331738221616,0.472014097875358
970,0.359608040516449,0.272552712188623,0.526245719294416,0.471972989057405
971,0.359635585685519,0.272570120571801,0.526157445283242,0.471968006478673
972,0.359634376379581,0.272601935590905,0.526146099260501,0.471942597516072
973,0.359648813496413,0.272616463099839,0.526073011069406,0.47190079572418
974,0.359628150963018,0.272637820232679,0.52603319939478,0.471851998488023
975,0.359620970308672,0.272631623382787,0.52596928819655,0.471783995799551
976,0.359593283320212,0.272634896938679,0.525862636109294,0.47168385312513
977,0.359595576691074,0.272645570744587,0.525770986049768,0.471632587990413
978,0.359550212330816,0.272653108157427,0.525702338970633,0.471601014501247
979,0.359562803924529,0.272668585804481,0.5256190307945,0.471586388814898
980,0.35956382563537,0.272681292506538,0.525582192882796,0.471526581955807
981,0.359561616048124,0.272710160079841,0.525532656186901,0.471449793562726
982,0.35955658915614,0.272725536997967,0.525540197512164,0.471428470380134
983,0.35955164054569,0.272748727451865,0.525472781244779,0.47144896057162
984,0.359543945352979,0.272767764856199,0.525408897914757,0.471420474822961
985,0.359506700242384,0.272780308391229,0.525363376689763,0.471376374881473
986,0.359493297000065,0.272815755729171,0.525378390566304,0.471334083452559
987,0.359466476013081,0.272839735097587,0.525283903786573,0.471310138262829
988,0.359499091195046,0.272839183575143,0.525207080552967,0.471260335901097
989,0.359498343244876,0.272865765327816,0.525161436359629,0.471263543504216
990,0.359529983733997,0.272886141279454,0.525134519739734,0.471198549370425
991,0.359507736426131,0.272876175683715,0.525103029039277,0.471155210293845
992,0.359548374501058,0.272858255323044,0.525059041944073,0.47112041219116
993,0.359535962129971,0.272905533121114,0.524912423337727,0.471075280444918
994,0.359545822088018,0.272918507404155,0.524882627424847,0.471090061218466
995,0.359565703183467,0.2729255321241,0.524846478353155,0.471074274253145
996,0.359570340296192,0.272915082852586,0.524801192432636,0.471053685987214
997,0.359551796762222,0.272955620063014,0.524789633919996,0.470954012017504
998,0.359574207019145,0.272979658335657,0.524712313540688,0.470940777642676
999,0.359573845490906,0.272992350080303,0.524668954202577,0.470905706265144
1000,0.359603149426003,0.273046053895977,0.524643173280961,0.470897750748488
