Figure 13 (bottom-left). Effectiveness of the local search operator.  Convergence in terms of the average percentage of individual RPs that are different from the initial ensemble.,Column_2,Column_3,Column_4,Column_5
,,,,
Time(min),S 5 5,V 5 5,S 20 20,V 20 20
799,0.540857838664699,0.478058561266965,0.652335791608816,0.562821982657605
800,0.540863341647804,0.478107306024455,0.652407015740588,0.562849885473367
801,0.540913320202606,0.478118732519277,0.652465853221617,0.562900535615948
802,0.540937153173188,0.478147687513697,0.65250079342548,0.562978344674169
803,0.540959665933952,0.478212105625765,0.652565499259147,0.563067833555729
804,0.540982954373198,0.478235895233982,0.652646962786386,0.563109855262625
805,0.54095893511567,0.478275420690963,0.652629002806579,0.563143613054514
806,0.540995273186946,0.478336306078165,0.652664509071163,0.563235464639182
807,0.541013911476758,0.478350757746374,0.652715829540835,0.563289126070895
808,0.541037387250505,0.478377430155386,0.652797060687991,0.563346865346325
809,0.541067426516175,0.478422300122741,0.652838834602054,0.56341024789893
810,0.541089865758102,0.478437395076027,0.652891338633976,0.563436021129548
811,0.54112226947082,0.47849670209497,0.652938251039761,0.56347748443899
812,0.5411488006223,0.478542285097071,0.652977493751283,0.563516127478662
813,0.541156611418184,0.478544224084114,0.653015035400223,0.56357800692448
814,0.541152068133887,0.478584804523824,0.653090412175611,0.563607452987247
815,0.541183970355441,0.478599789125664,0.653117780501155,0.563658338146094
816,0.541202739104378,0.478658425625003,0.65316930526518,0.563720496219366
817,0.541219195076972,0.478646387355662,0.653189757604258,0.563790200191085
818,0.541278148090306,0.478638775078254,0.653242176925724,0.563852218215635
819,0.541293008064508,0.478664257054268,0.653275921188667,0.563909952954018
820,0.541300721540817,0.478696423255722,0.653330636038571,0.563959376763347
821,0.541311993276529,0.478721955571763,0.653370468062997,0.564022389797785
822,0.541317330740886,0.478718694599385,0.653421367746664,0.564112744875399
823,0.541353340140334,0.478738500361915,0.653467711063305,0.56417397578896
824,0.54140155302296,0.478744188466009,0.653502739966619,0.564246337191977
825,0.541454928725199,0.47877907718754,0.653576959548194,0.564301267103898
826,0.541472259807092,0.478768806278712,0.653622068868075,0.564366083090648
827,0.541505158418068,0.478852291532962,0.65365353786708,0.564465753567302
828,0.541502613379084,0.47890458947175,0.653719244452978,0.564547924705547
829,0.541534374814155,0.478943512693517,0.65378572246296,0.56460082688797
830,0.54157093264669,0.478955528845439,0.653843637384836,0.564632090679667
831,0.541567686411965,0.479000336683278,0.653891791176851,0.564673345590737
832,0.541568944640276,0.479032067885022,0.65393031431159,0.56478028924651
833,0.541563786726932,0.479093648460458,0.653963922873571,0.564834820232578
834,0.541595445488936,0.479114538216485,0.654027650608643,0.564892271204698
835,0.541613301633732,0.479172751065804,0.654129102627336,0.564904176390338
836,0.54163550618853,0.479221459795226,0.654156565035407,0.564948142355901
837,0.541641565116282,0.479226422595235,0.654178543388276,0.56500187105457
838,0.541685336663028,0.479242440332059,0.654243730337948,0.565046874561152
839,0.541715781743707,0.479260796210386,0.654292148999303,0.565114179213942
840,0.541708822767611,0.479284582607019,0.654356281307149,0.565186428103981
841,0.541732210984658,0.479311371158893,0.654390364940417,0.565242308726005
842,0.541726966384152,0.479339107075595,0.654472785242611,0.565291865261207
843,0.541770157242122,0.479342888369108,0.65450686310094,0.56536519504991
844,0.541795738395873,0.47942466099787,0.654560773938248,0.565413599026909
845,0.541813599838232,0.479435631162161,0.654568223191325,0.565440611239974
846,0.541840091667961,0.479463019526227,0.65463575466342,0.565484169922513
847,0.541900347616237,0.479506620594937,0.654643275973906,0.565543159624887
848,0.541910577156651,0.479546829404507,0.654730353443552,0.565556250784301
849,0.54193877187607,0.47958222069807,0.654772465557585,0.565625390512393
850,0.541933286407681,0.479608712800941,0.654835487760846,0.565677533028946
851,0.541970302672101,0.479641735840765,0.654881095585949,0.56575015994594
852,0.541993942236787,0.47967646223709,0.654949211674526,0.565798407690918
853,0.542020378128003,0.479686930548636,0.654998067793367,0.565868834904228
854,0.542030145558619,0.479729154663779,0.655037237058535,0.565905226290876
855,0.542096216972081,0.479746567995015,0.655067286351635,0.565966987050887
856,0.542139616682445,0.479779750228026,0.655069698107675,0.566035388920834
857,0.542132406171235,0.479771509541134,0.65514651345283,0.566124157643406
858,0.542149146338143,0.479803348618499,0.655230898447653,0.566171558983021
859,0.542185769653333,0.479864032832165,0.655254606120539,0.566234661173458
860,0.542184757176305,0.479879730310063,0.655316791785848,0.566282788569336
861,0.54223049077351,0.47989995990092,0.655398208028761,0.566313263152253
862,0.542258262024605,0.479915422344657,0.655475878732781,0.566391345546549
863,0.542295866723055,0.479920345722433,0.65550122104572,0.566454176018858
864,0.542311313458206,0.479952264830776,0.65557017839579,0.56650883552668
865,0.542352928041112,0.479997780637451,0.655641618800419,0.566566302733153
866,0.542366918249531,0.480007595865057,0.655721932961146,0.566596629376835
867,0.542384791501316,0.480008307474722,0.655792324085317,0.566663012039579
868,0.542413170074183,0.480020414175246,0.655867540561816,0.566710946040849
869,0.542418364025857,0.480021478362748,0.655887004160326,0.566806487137117
870,0.54239915378329,0.480033379293565,0.655944220992972,0.56687294965675
871,0.542432976229741,0.480082376984433,0.655999001053062,0.566938257102045
872,0.542447147643544,0.480128840655371,0.656066224405631,0.566948593866366
873,0.542429332476917,0.48016781158552,0.656147039291971,0.567017765124069
874,0.542427130563172,0.480181572898548,0.656180406501179,0.567049172765724
875,0.542441093285037,0.480181566601819,0.65620743580641,0.567082574978228
876,0.542473345655521,0.480206759044605,0.656266336731336,0.567133416812083
877,0.542497353719676,0.480207230528669,0.656330049385397,0.567190840402888
878,0.542501575910472,0.480251357024315,0.656359043441353,0.567241167820529
879,0.542506788781017,0.480280752573327,0.656389125456125,0.567274342514844
880,0.542553545575978,0.480299090836253,0.656438843311684,0.567352011632211
881,0.542570150811202,0.480314791963093,0.656502227620384,0.567407969673866
882,0.542541727490268,0.480354466649455,0.656569365173996,0.56743867968653
883,0.542571902009121,0.480391238313735,0.656638181578397,0.567501137422719
884,0.542602433598698,0.480410121795299,0.656683849277907,0.567586281094825
885,0.542633935360812,0.480451173295831,0.656726274242336,0.567635582352206
886,0.542638350263977,0.48048813871578,0.656745810584071,0.567674261681943
887,0.542676873216852,0.480504368972747,0.656770485186627,0.567755344131828
888,0.542696973966244,0.480510842210382,0.656813275762842,0.567836240938645
889,0.542719513085507,0.480500966497158,0.656860909732088,0.567877369131084
890,0.542758861275036,0.480541903657236,0.656917443516878,0.567934425822815
891,0.542785847930976,0.480552563032565,0.656973438193555,0.567997614682256
892,0.542793929773652,0.480595625991789,0.657035721213336,0.568057621124782
893,0.542789746135429,0.480599253507652,0.657094511290912,0.568104111153893
894,0.542836736345702,0.480655372256746,0.65715740808451,0.56817840950181
895,0.542851987204126,0.480663058360365,0.657182051734217,0.568205135492087
896,0.542862124547514,0.480707143582302,0.657230329539567,0.568248049897278
897,0.542898109017961,0.480758918906487,0.657269816200135,0.568281638290764
898,0.542918214683335,0.48080816214416,0.657348075400681,0.56832720556832
899,0.542950337554509,0.48082448108249,0.657371395293705,0.568361637800127
900,0.542963075693542,0.480851016759111,0.65740460724044,0.568430041418491
901,0.542978141315141,0.480868563361807,0.657423754199416,0.568486835424289
902,0.542949318579841,0.480863863944797,0.657490690072303,0.568547369968872
903,0.543009177455707,0.480884620587336,0.657542080519118,0.568609115293032
904,0.543024309246888,0.480889545102944,0.657581058376154,0.568661889393162
905,0.543033882336829,0.480877738063093,0.65762694077498,0.568690682070544
906,0.543063935910224,0.480910678153912,0.657674844904244,0.568754537247592
907,0.543097374803613,0.480910094515009,0.657714085549614,0.568787598809981
908,0.543104052781412,0.480940104759881,0.657778523738754,0.568821446249085
909,0.543121060050592,0.480973467622088,0.657828832061843,0.568848432156777
910,0.543133406808666,0.481012076146734,0.657886214683392,0.568901919778029
911,0.54318309716136,0.48103420194489,0.657917830404351,0.568992644553075
912,0.543189826862964,0.481052959333094,0.657993597410329,0.569011711808387
913,0.543228633940929,0.481086777564013,0.658043821742813,0.569066610315869
914,0.543253120850799,0.481126115530321,0.658105750665328,0.569118921544616
915,0.543261719685268,0.481131307841394,0.658134421988087,0.569174995530261
916,0.543289651397902,0.48114821749218,0.658170588610822,0.56923579714271
917,0.543325563477935,0.481185082148344,0.658237999553138,0.569326855084864
918,0.543343115099543,0.481213169641959,0.658278199594312,0.56937251695838
919,0.543330955349308,0.481255864956329,0.658330000028146,0.569452156644923
920,0.543340734342449,0.481288927261697,0.658384941953489,0.569540170557589
921,0.543368292516661,0.481315292418767,0.65844348398701,0.5696072408069
922,0.543388580592551,0.48134966942786,0.658487557738975,0.569659704272911
923,0.543399499141225,0.481352754584695,0.658538421342775,0.569736445064032
924,0.543405603635454,0.481370529509322,0.658565945248629,0.56976275284729
925,0.543447841227092,0.481384783919402,0.658613434424464,0.569797667762978
926,0.543446667857621,0.481427726600488,0.658665343982321,0.569819188868411
927,0.543475156144885,0.481455112550918,0.658724573972027,0.569881294774959
928,0.543504236175623,0.481484769642966,0.658786058974068,0.569945367140699
929,0.543507930192443,0.481515730687334,0.65880710276941,0.569963944212149
930,0.543522315306309,0.481529058628487,0.65886341616323,0.570030083843866
931,0.543551019389251,0.481553034693949,0.658937299526668,0.570086622311299
932,0.543594996416968,0.481564522871896,0.659025977970432,0.570133325135833
933,0.543615010313307,0.481566545081646,0.659074721624008,0.570196165773794
934,0.543622803742951,0.481585590018546,0.659103898111377,0.570225305899621
935,0.543606283463884,0.481591585594277,0.659152629798304,0.570253403409777
936,0.543640038353244,0.481637519573067,0.659266500805357,0.570296787586462
937,0.543633491051975,0.481640445067245,0.659326595152259,0.570327319197921
938,0.543622517720476,0.481710912516346,0.659392950165836,0.570383947823885
939,0.543645830301285,0.481735866380856,0.659420145624061,0.570442870246743
940,0.543639511616352,0.481766746540785,0.659490682343404,0.570505886993652
941,0.543620883262543,0.481788155705607,0.659564028228457,0.570566373614599
942,0.543639920891424,0.481807793513939,0.659615275350769,0.570621319450159
943,0.543619066009158,0.481809456517645,0.659653200639033,0.570697350698514
944,0.54363957750709,0.481846021193035,0.659691854772147,0.570759562609829
945,0.543663801115892,0.481827800380375,0.659710922190233,0.570833377515436
946,0.54366538179449,0.481859059111621,0.659758355586011,0.570898034355934
947,0.543670467533181,0.481895514421175,0.659789587666884,0.570963857118492
948,0.543694392339045,0.481892646089791,0.659859921483216,0.571010276074437
949,0.54371812317513,0.48190527760552,0.659911736768893,0.571086984253068
950,0.543728907076109,0.48192554269896,0.659982799797594,0.571136502052071
951,0.543733900842114,0.481967729241718,0.660005548453423,0.57120448133519
952,0.54376807318846,0.481993182940338,0.66002892147276,0.571252610109637
953,0.543814231805434,0.482028169895819,0.6600929778768,0.571312718173508
954,0.543839636992375,0.482061369336676,0.660128022717836,0.571374042453398
955,0.543847783570479,0.482085209564906,0.660205249170771,0.57144111877016
956,0.543861684820258,0.482077633284951,0.660227027820609,0.571503754949669
957,0.543874394691677,0.482089581268952,0.660273218672401,0.571546212302348
958,0.543900352782221,0.482117888503503,0.660315120091253,0.571601622039705
959,0.543942332742813,0.482114080279108,0.660403629449801,0.571640156513034
960,0.543961091892335,0.482139785246335,0.660432199816723,0.571696333595189
961,0.54392570019884,0.482168855818778,0.660460117908973,0.571749253652152
962,0.543913205295771,0.482171739096615,0.660527147582998,0.571794803870147
963,0.543906706580163,0.482181031927004,0.660565316350869,0.571831447972459
964,0.543917258882198,0.482210840181269,0.660631220815454,0.571910056950239
965,0.543960565406846,0.482237494787506,0.660711665461534,0.571964401543088
966,0.543989363176298,0.482260902568527,0.660799932098448,0.572019916835731
967,0.544029285208456,0.482257874758158,0.660815889008122,0.572078436256724
968,0.544018320658763,0.482258913554417,0.660885290363326,0.572168123942491
969,0.544038879419873,0.482273629354404,0.660936490642824,0.572236729271321
970,0.54406659821958,0.482305261928256,0.660968210272674,0.572287307602214
971,0.54408172272861,0.482366710310513,0.661023596133409,0.572389321914087
972,0.54410882963392,0.482392605739967,0.661052305578821,0.572453898195305
973,0.544132244186003,0.482387099599504,0.661092849432832,0.572533246266088
974,0.544161701914054,0.482430742709647,0.661159277816153,0.572573709195516
975,0.54416655095104,0.482464703495846,0.661178690356467,0.572639992551504
976,0.544176664867943,0.482498869916314,0.66120906921962,0.572704592518306
977,0.544190416365164,0.482531700976142,0.661259333345373,0.572740784854631
978,0.544205286933264,0.482530729283694,0.661309725838422,0.572793288257917
979,0.544248891655863,0.48256168596307,0.661364193526831,0.572830780807688
980,0.544266423229201,0.482586925811939,0.661422240635947,0.572846614445891
981,0.544301882503169,0.482650479483742,0.661469442960581,0.572871254874996
982,0.544337756511199,0.482669858120502,0.66149041526148,0.572894859885552
983,0.544377312212704,0.48270541811499,0.661530456042461,0.572931660976503
984,0.544389644696548,0.482739302552698,0.661556821440676,0.572982432177039
985,0.544423957919833,0.482747079062353,0.661619564400569,0.573019747457763
986,0.544420630492887,0.482797081831097,0.661648542710938,0.573090647748044
987,0.544433977309353,0.482814939551043,0.661695206324581,0.573133859181326
988,0.544470888886806,0.482823195198392,0.661765142718172,0.573198294532315
989,0.544475798358542,0.482841215507913,0.661809014928544,0.573251788019128
990,0.544490850558619,0.482860879110023,0.661870554264839,0.573284904193139
991,0.544476378824293,0.482877508485621,0.661919320248185,0.573330607490643
992,0.544491878567342,0.482882371109654,0.661980495076806,0.573361997820987
993,0.544506786865903,0.482895764255341,0.662036607539244,0.573406369229962
994,0.544513152564162,0.482909670541758,0.662076381408289,0.573461323126723
995,0.544544829733095,0.482933531076397,0.662128241782879,0.573511953312724
996,0.544546225324908,0.482925865642994,0.662179606384958,0.573544614238466
997,0.544542882054047,0.48295923180211,0.662248514487624,0.573604003599651
998,0.544561071103384,0.482980912188311,0.662310748915816,0.573673490756895
999,0.544583002861578,0.4830109172509,0.66237869552188,0.573741718222454
1000,0.544599782233374,0.483035921451676,0.662429653288119,0.573781923417713
