Time(min),S 5 5,V 5 5,S 20 20,V 20 20
817,1.86107084625969,1.54791076878331,3.0829054779133,2.36836000940734
818,1.86127260372726,1.54802424020148,3.08310903063573,2.36828603272518
819,1.86137831613156,1.5481272401759,3.08318828981513,2.36835740739674
820,1.86143278774174,1.54824976822816,3.08330187336872,2.36835187751985
821,1.8614315863706,1.54828846611173,3.08294551214281,2.36849098189371
822,1.86147647712222,1.54832862000386,3.08321632023564,2.36883815340067
823,1.86154464522305,1.54841740695683,3.08342354540146,2.36897341137631
824,1.86163574811367,1.54843043609628,3.08348399104026,2.36886061432898
825,1.86188246599005,1.54855162007444,3.08382032285403,2.36883042130406
826,1.86207586312345,1.54851336331135,3.08414081490458,2.36868091500151
827,1.86218898422153,1.54865355047624,3.08432006038914,2.36898612844295
828,1.86223868318322,1.54870716732202,3.08453931966012,2.3690698743393
829,1.86240080739506,1.54880313146475,3.08498340036783,2.36922762125592
830,1.86247087072655,1.54891907410747,3.08508722661272,2.36922871764007
831,1.86247372581222,1.54910575117141,3.08530677190248,2.36940594606508
832,1.86241882789445,1.5491337974136,3.08512525786599,2.36963086681417
833,1.86241609755724,1.54928300909499,3.0851488007085,2.36961159058346
834,1.86249442864223,1.54938845888217,3.08535303162417,2.36974250575228
835,1.86252004461518,1.54955244505589,3.0857455181558,2.3696495723538
836,1.86256580404297,1.54967459128073,3.0856448793312,2.36957252489982
837,1.86252500028062,1.54973683517406,3.08566320454507,2.36963473875002
838,1.86260880645109,1.54990482330138,3.08553996207468,2.36986668372667
839,1.86271334301412,1.54996207492646,3.08554612116913,2.36996187501169
840,1.86264418728208,1.55003643584497,3.08574154620177,2.37006328722684
841,1.86276737881779,1.55012794474693,3.08587058067198,2.37015285164569
842,1.86273623349483,1.55024298556998,3.08626298666627,2.3702088139069
843,1.86278830945626,1.55027999852468,3.08613286093899,2.3704850123361
844,1.86282870211493,1.55040928954268,3.08593112829412,2.37058938327633
845,1.86285828083378,1.55049194090766,3.08580137880549,2.37030649495369
846,1.86291771142032,1.55053852523806,3.0861833615806,2.37052568469831
847,1.8630898631746,1.55068532575313,3.08621969597582,2.37071371756558
848,1.8631218374366,1.55076126603533,3.08640411283016,2.37070301554582
849,1.86326764703958,1.55077375722514,3.08637604422214,2.37111832868639
850,1.86328116242497,1.55081059440734,3.08669630050574,2.37118619154153
851,1.86325006299959,1.5508283344849,3.08656359058698,2.37140060039482
852,1.86328403174455,1.55094530590277,3.08665089562268,2.37146705847969
853,1.86334067111169,1.55095556811223,3.0867870059571,2.37164645443962
854,1.86338180196911,1.55105439953719,3.08673829175338,2.37178550040726
855,1.86348256411156,1.55110226843801,3.08644499740883,2.37186625420943
856,1.86350580935555,1.55131489432024,3.08623160062188,2.37216863433578
857,1.86350882302921,1.55132563424565,3.08624987520316,2.3722793096621
858,1.8634811259714,1.55148260664576,3.08681254102771,2.3722658490226
859,1.86354310984097,1.55165225863863,3.08712028798961,2.37228118802213
860,1.86358096754107,1.55163576147333,3.08741456261113,2.37218212639821
861,1.86367430754363,1.55178439227421,3.08781745368692,2.37190448205609
862,1.86384923630287,1.55187121975114,3.0882639152048,2.37199880421972
863,1.86394287400709,1.55189853182478,3.0880748738721,2.37207059115818
864,1.86398923883662,1.55190077114744,3.08830019447638,2.37199305049116
865,1.86414688266698,1.55202179604679,3.08821174729445,2.37211837109695
866,1.8641897262221,1.55212302250188,3.0881839580868,2.3722355807187
867,1.86416273186417,1.55224160370323,3.08841213400354,2.37240549208527
868,1.86422790026181,1.55236581958756,3.08900855297226,2.37245235350547
869,1.86427695113023,1.55234542575749,3.08843892158502,2.37255656169425
870,1.86417159455159,1.55236637272678,3.08849023332177,2.37277672880436
871,1.86421840268591,1.55250304041227,3.08867092850408,2.37313889050327
872,1.86423973493422,1.55270175136805,3.08867208119592,2.3731237676651
873,1.8642016708092,1.55275327650509,3.08887961103693,2.3730347016306
874,1.86416144156223,1.55287259758994,3.08918008116792,2.37326002159363
875,1.86420003176848,1.55294481193774,3.08932283032359,2.37310819833627
876,1.86409008409623,1.55300283921001,3.08948177603554,2.3732671235196
877,1.86423884550334,1.55302214923454,3.08916181651024,2.37335712289198
878,1.86427190361772,1.55313629067691,3.08938192372202,2.37325440289748
879,1.86432964332077,1.55320528598637,3.08974240308512,2.37342700083402
880,1.86435735594295,1.55330937980892,3.08977009973455,2.3735987448447
881,1.86442752661534,1.55334385432749,3.0898524566688,2.37366234967058
882,1.86436277007175,1.55347884071881,3.09019096743167,2.37375808879207
883,1.86439254017477,1.55356065055422,3.09036882625879,2.37397517848864
884,1.864464374115,1.55360910247048,3.09019301397366,2.37430151186949
885,1.8645972465242,1.55361432258564,3.0900213947569,2.37427827763895
886,1.86447581901917,1.55361107678771,3.09004931825489,2.37436353495497
887,1.8646261774862,1.55369634988284,3.08991816422548,2.3746125930573
888,1.86469499637358,1.5537136390565,3.0898698179308,2.3747239695513
889,1.86477823269088,1.55364253494928,3.09019426123723,2.37469449344992
890,1.86494243310575,1.55375350657024,3.09017491757961,2.37476096708759
891,1.86500907098933,1.55382775570787,3.09037690205802,2.3749359799964
892,1.86514020575446,1.55387766356126,3.09036636688191,2.3748825863314
893,1.86520783085048,1.55392094928377,3.09085254890294,2.37481460703683
894,1.86525575820442,1.55411113710531,3.09141141295235,2.37490044192252
895,1.8654485814888,1.55415163457736,3.09124432727332,2.37495545552586
896,1.86552295202462,1.55425823634626,3.0910663753351,2.37493755955612
897,1.86561799934159,1.55440004981452,3.0911118643378,2.37488587104801
898,1.86570906427254,1.5545021413356,3.09161682104441,2.37527916004306
899,1.86578020618917,1.55455369869592,3.09167230059601,2.37525972094046
900,1.86582907688239,1.55461768088004,3.09139409359295,2.37538965175138
901,1.8658909563928,1.55466564575549,3.09114741298407,2.37563289614165
902,1.86579496368661,1.55464848768676,3.09139479167818,2.37569085247857
903,1.86594538409085,1.55470575548835,3.09129140876729,2.37578862445382
904,1.86600959883571,1.55469508520041,3.09153176702042,2.37558068185708
905,1.86602340494568,1.55463739693154,3.09149236977924,2.37588860998615
906,1.86610074126939,1.55475294567971,3.09143819456998,2.37595823081767
907,1.86621371382393,1.55480061970277,3.0913889111399,2.3758093582554
908,1.86622063289266,1.55496131669686,3.09179359432171,2.37561377820898
909,1.8661938155395,1.55502631835202,3.09178567259138,2.37567982957262
910,1.86622319681155,1.55505445906946,3.09185118446186,2.37575036988591
911,1.86640586208738,1.55508682841465,3.09186096418848,2.37591881063045
912,1.86635901496878,1.55512356283663,3.09202251660184,2.37608041991085
913,1.86638714705225,1.55515799534974,3.09213665211592,2.37611512224734
914,1.86636163979524,1.5552948292561,3.09222276014577,2.37622353290785
915,1.86643973673237,1.5553506679216,3.09206434943851,2.37635843023101
916,1.86649135491805,1.55535984972431,3.09205584058183,2.37650150451269
917,1.86661793565155,1.55552033962953,3.09206256903549,2.37679113585806
918,1.8665516099492,1.55560855331494,3.09206811699173,2.37668997130214
919,1.86654410120204,1.55567540671687,3.09229507257521,2.3768309187722
920,1.86655947256314,1.55584177910754,3.09206093722044,2.37709068235579
921,1.86666713490296,1.55593556827444,3.09218509048573,2.37737565398242
922,1.86672792174952,1.55601242526027,3.09247842706391,2.3773379855642
923,1.86676079400263,1.55602394588628,3.09260959049438,2.37745771210232
924,1.86680270490912,1.55601721787237,3.09273615234152,2.37748496326431
925,1.86688776570294,1.55603009364889,3.09273996676743,2.37759797842569
926,1.86691033060133,1.55601644395803,3.09270748076078,2.37770572844346
927,1.86697642444076,1.55605176096347,3.09287323468237,2.3776592783199
928,1.86706197383811,1.55613657193949,3.0928912565727,2.37767510600017
929,1.86703019776189,1.55625486187715,3.09294805881069,2.37766188898095
930,1.86708052683502,1.55637304826402,3.09257283280901,2.37783006154148
931,1.86711182081831,1.55646784255374,3.09305948691467,2.37796589753503
932,1.86723462514562,1.55650080685743,3.09318552691765,2.37814914287857
933,1.86724779238127,1.55648796398974,3.09332635110651,2.37817684125149
934,1.86722872216192,1.55658031049236,3.09332545403519,2.37802261633444
935,1.86731470616485,1.55661427900143,3.09319314951792,2.37796450148585
936,1.86748924835177,1.55666170623634,3.09352592666268,2.37784926052858
937,1.86738452217898,1.55670373151023,3.09337204311243,2.3778722023344
938,1.86738481117105,1.55682792910606,3.09345076098893,2.37808901370697
939,1.86735658508639,1.55693819207739,3.09314763582593,2.37804426199187
940,1.86738195046101,1.55704695365685,3.09338802977382,2.37821639090302
941,1.86736920753884,1.55711695156399,3.09366738397021,2.37842403373735
942,1.8675196973754,1.55724460210496,3.09376887829495,2.37858754512601
943,1.86763019818399,1.55732945853261,3.09380592095355,2.37875515285851
944,1.86770499827383,1.55740822350552,3.09399048992611,2.37890731342576
945,1.86767924160509,1.55744922822276,3.0940891878075,2.37904392396508
946,1.86766943341322,1.55758951492901,3.09385427246645,2.37932503144549
947,1.8676582837012,1.55767476080127,3.09389300597546,2.37943992214868
948,1.86768139794314,1.5577016785,3.09414510748873,2.37954849682877
949,1.86758724161446,1.55782281431684,3.09404068298138,2.37966190908974
950,1.86757450355015,1.55785928952921,3.09410941398435,2.37972394131844
951,1.86753616544927,1.5579570025796,3.09410316069182,2.37992056373294
952,1.86762174962251,1.55811958585442,3.09403326471941,2.37965537170975
953,1.86765668175315,1.55827493713437,3.09421607730944,2.37955001344966
954,1.86778924670467,1.55843958034751,3.09439145809879,2.37977154893597
955,1.86792002056554,1.55850461533606,3.0944130616666,2.37982737947625
956,1.86786419632263,1.55855516617476,3.09421400504822,2.37975356848019
957,1.86794151026981,1.55864229084136,3.09423829757822,2.3798737819897
958,1.86795916214765,1.55872017654635,3.09442815216758,2.37996523447689
959,1.86791609822165,1.55868521296795,3.09461064017727,2.37993862831834
960,1.8680000327499,1.55875838451966,3.09447037893436,2.38004119977031
961,1.86807154498063,1.55881632677865,3.09428352873746,2.38020266558297
962,1.86810375015053,1.55890715382638,3.094521846251,2.38009826830427
963,1.86805707487679,1.55892663543445,3.09474524756786,2.38024397044047
964,1.86816602652838,1.55895410402554,3.09500036040575,2.38054372060178
965,1.86822014199031,1.55905851281897,3.09522330369129,2.38072051183219
966,1.86826241370688,1.55913296249599,3.09571506432087,2.38090241638849
967,1.86836717791656,1.55917365828549,3.09596379349272,2.38109433422547
968,1.86834443828848,1.55920643025148,3.09610030181843,2.38128625696736
969,1.86846873261093,1.55924977959387,3.09644314878659,2.3815248252385
970,1.86860974863116,1.55926436070113,3.09631133159433,2.38157887065664
971,1.86875391210576,1.55940646691044,3.09636118626275,2.38203832988897
972,1.8688053147634,1.55954005999161,3.09644338117813,2.38228257645518
973,1.8688760139219,1.55959063950253,3.09628959978925,2.38255268212092
974,1.8688808413706,1.55971342565765,3.0965945670889,2.38248308939052
975,1.86888009235894,1.55975233160449,3.09637775268295,2.38247027005113
976,1.86882229245618,1.55980035676485,3.09612232950891,2.38238088618059
977,1.86885761034659,1.55989470563672,3.09608656639494,2.38237391458881
978,1.86881193229203,1.55989107015418,3.09624798921927,2.38255482145549
979,1.86893139410321,1.55998690026782,3.09609554613522,2.38273936329013
980,1.8689831915087,1.56008074148637,3.09647890064763,2.38265033079754
981,1.86904214558969,1.56024173747703,3.09662451932373,2.38250409227931
982,1.86906419064258,1.56028598673947,3.09674937803918,2.38257198301286
983,1.86915974776518,1.56041859267845,3.09644185091869,2.38273921564714
984,1.86918590452947,1.56050135654706,3.09649810680532,2.38291524718899
985,1.86916088711187,1.56053983571609,3.09681261799105,2.38300538259957
986,1.86913988901784,1.56069821198931,3.09684670209482,2.383199331265
987,1.86913183103663,1.5607742415224,3.09683749110545,2.38330825226287
988,1.86931560533396,1.56076592049372,3.09706709763359,2.38334543923243
989,1.86931280759135,1.56082663567154,3.09720873757645,2.38362391522682
990,1.86939339483325,1.56090809836382,3.09744564833043,2.38359178779744
991,1.86930270459977,1.56093207939098,3.09760498896007,2.38353256811215
992,1.8694382304424,1.56091682446907,3.09764343871918,2.38350952544725
993,1.86948549358858,1.56107413293213,3.0973463589199,2.38356373054279
994,1.86955780097545,1.561109724671,3.09736935938314,2.3838544962182
995,1.86968304981184,1.56119196292574,3.09763398628118,2.38402985564255
996,1.8696866649498,1.56113285035963,3.09770355525536,2.38421062404369
997,1.86962971077348,1.56126644275836,3.0981356399685,2.38406352743778
998,1.86970427622997,1.56136943853728,3.0982348189466,2.38444107156834
999,1.86974677732445,1.56146386166538,3.09851008556745,2.384621311357
1000,1.86982578746567,1.56162605598023,3.09883096010758,2.38478193707661
