Time(min),GP,S 5 5,V 5 5,S 20 20,V 20 20
657,58010.4250178754,55394.2682112078,66205.8787897785,53654.8871869159,55302.0586970237
658,58009.6344345038,55391.4395771501,66205.9694913872,53649.8402213701,55301.64492173
659,58007.0053653529,55384.1172937707,66205.4658192147,53649.8402213701,55301.64492173
660,58007.0053653529,55362.2762412872,66205.3000885532,53649.7956327933,55301.64492173
661,58007.0053653529,55356.396985127,66205.3000885532,53647.6108552559,55283.1640289816
662,58007.0053653529,55353.7442974202,66197.5513722362,53661.8716114577,55226.9888903547
663,58007.0053653529,55352.4959923081,66197.5513722362,53661.8716114577,55223.204733835
664,58007.0053653529,55350.583798135,66189.3199635959,53661.8716114577,55223.1431100447
665,58007.0053653529,55350.583798135,66186.0763596145,53660.7546100836,55222.5953686458
666,58007.0053653529,55330.2233247858,66184.2636197719,53660.7546100836,55220.0152729613
667,58007.0053653529,55330.2233247858,66177.8972070172,53659.0777967911,55217.4390507667
668,58007.0053653529,55323.3472040443,66180.7081840734,53659.4657394009,55214.2681651618
669,58007.0053653529,55323.3472040443,66181.1596061151,53659.963655964,55214.2681651618
670,58006.9127342433,55327.0050694868,66174.6963561977,53670.1943795923,55212.4483836806
671,58006.9127342433,55313.7388230304,66174.6963561977,53665.0982910575,55211.9415975167
672,58006.9127342433,55313.3141182501,66174.6963561977,53665.0982910575,55211.9415975167
673,58006.1305652443,55313.3141182501,66174.6963561977,53665.0982910575,55222.3304063406
674,58006.1305652443,55312.3746195327,66174.6963561977,53663.2767266684,55219.5699507753
675,58006.1305652443,55312.3746195327,66171.6187863426,53661.8181877564,55219.3508524936
676,58005.926735992,55311.7542529851,66171.6187863426,53661.8181877564,55209.4117644006
677,58005.926735992,55310.9143052183,66172.6564995028,53656.740169352,55208.7883956778
678,58011.0029240429,55309.8623997013,66172.6564995028,53656.740169352,55221.5506840109
679,58010.2119521538,55308.3372610191,66171.2296200351,53656.2458550254,55221.5506840109
680,58010.2119521538,55308.0393495597,66171.2296200351,53656.2458550254,55221.5506840109
681,58004.7725787639,55308.0393495597,66171.2296200351,53640.9948076593,55220.4548683254
682,58004.7725787639,55308.0393495597,66105.0671126448,53640.9948076593,55220.4548683254
683,58000.2239218871,55307.599079765,66105.0671126448,53640.9948076593,55220.4548683254
684,58000.2239218871,55302.4405660867,66213.6325113838,53641.4781072119,55218.9691994513
685,58000.2239218871,55300.8961012641,66041.2665222071,53638.1005129039,55210.2990832906
686,58000.056014112,55300.8099718144,66041.2665222071,53629.7751649997,55210.2990832906
687,58000.056014112,55292.7346991934,66035.9824177984,53629.7751649997,55208.8470027388
688,58000.056014112,55296.1207595488,66035.9824177984,53642.8532334054,55203.6257084646
689,58000.056014112,55294.734161791,66035.9824177984,53640.8100551008,55201.4361193146
690,57999.3316281725,55294.734161791,66035.9824177984,53628.9934686256,55200.567913876
691,57997.9761016863,55293.7348582128,66035.3671483025,53628.5115093356,55201.0220600986
692,57997.9761016863,55302.4395921499,66008.0178513757,53631.5948759374,55201.0220600986
693,57997.9761016863,55302.386009243,66003.9874433692,53631.5948759374,55199.0185236975
694,57997.9761016863,55301.8066546103,66003.9874433692,53631.5948759374,55217.6312521937
695,57997.9761016863,55301.525132669,66020.1499617819,53630.9629004489,55217.6312521937
696,57989.4678384667,55299.9507099079,66019.188101729,53630.9629004489,55217.6312521937
697,57980.7710267485,55299.2675183468,66018.8739302792,53630.9629004489,55217.6312521937
698,57980.7710267485,55299.2924979494,66018.8739302792,53631.7032248115,55217.3902037529
699,57980.7710267485,55297.3207206477,66037.397385101,53631.7032248115,55240.0226707169
700,57980.4779178027,55298.6165535801,66073.1228331437,53631.5746664367,55184.0111379005
701,57980.4779178027,55298.2923461633,66053.7855824066,53631.5300778599,55159.5622661634
702,57980.4779178027,55298.0038322282,66053.7855824066,53631.5300778599,55227.2327480581
703,57980.4779178027,55296.9228909347,66053.7855824066,53607.4389467487,55227.1771924219
704,57980.4988853661,55296.9228909347,66019.1859178553,53592.1660115657,55225.5954624765
705,57980.4988853661,55291.7744543238,66019.1859178553,53591.2639523131,55225.4011307403
706,57973.7353756382,55286.1784820589,66019.0547496484,53591.2639523131,55216.8865280375
707,57973.7353756382,55288.4356626779,66015.7046267309,53589.3400261956,55215.7151064574
708,57973.7353756382,55289.2082562395,65971.6125922414,53588.2230248216,55216.0538847911
709,57973.7353756382,55283.3177760852,65971.6125922414,53588.2230248216,55216.0354110274
710,57973.7353756382,55281.6612718241,65967.7558641562,53587.1319199886,55216.0354110274
711,57973.7353756382,55281.3830919023,65967.7558641562,53583.3359714821,55215.7862337119
712,57973.7353756382,55281.3830919023,65967.3144518296,53583.3359714821,55206.6723780239
713,57973.7353756382,55280.8946769845,65959.8994813693,53583.3359714821,55201.9039740814
714,57973.0971170466,55277.4783097533,65700.828927752,53584.4381121043,55201.9039740814
715,57969.5289820585,55277.4783097533,65700.828927752,53583.085592561,55201.488201268
716,57973.9917470377,55277.4783097533,65700.828927752,53583.085592561,55198.6949307032
717,57973.9917470377,55277.4783097533,65427.61751576,53582.7637449873,55198.6949307032
718,57973.9917470377,55276.686732228,65422.4040330963,53582.7637449873,55198.6949307032
719,57973.9917470377,55276.4393330299,65420.04869189,53581.3769874388,55194.0876092802
720,57973.9917470377,55276.4393330299,65376.6408278808,53581.3769874388,55193.1333648383
721,57972.434476963,55275.9599778308,65145.6143894266,53563.8380534666,55188.5487267718
722,57980.1721209645,55289.4532466891,65145.6143894266,53563.8380534666,55188.5487267718
723,57978.1518726576,55285.1090183149,65145.6143894266,53563.8380534666,55188.5487267718
724,57975.9138341274,55285.1090183149,65145.6143894266,53553.5375693361,55188.5487267718
725,57975.0796163737,55284.4705177376,65177.9983890813,53553.5375693361,55188.5487267718
726,57979.9841864927,55284.4705177376,65177.9983890813,53553.5375693361,55150.9825355992
727,57979.9841864927,55284.4705177376,65130.4103889412,53553.534063983,55150.9825355992
728,57979.9281599869,55295.8964402279,65128.817367727,53553.534063983,55150.3758603713
729,57978.9445418792,55294.8409047265,65125.5103862604,53550.1444599246,55150.2266017728
730,57978.9445418792,55294.8055646332,65125.4393913057,53550.1403564194,55150.2266017728
731,57978.9445418792,55297.9442704301,65125.4393913057,53555.6810785177,55150.5653801065
732,57978.1838064823,55297.9442704301,64935.6398576465,53555.3413284826,55146.5906975273
733,57978.1838064823,55295.9286426301,64935.6398576465,53549.6363095887,55145.378666827
734,57978.1838064823,55289.7392949477,64921.4617309509,53547.0721129026,55145.378666827
735,57975.6663907213,55289.7392949477,64921.448125426,53547.0625844906,55145.3231111908
736,57975.6663907213,55300.7547128299,64921.448125426,53547.0625844906,55138.7958061813
737,57994.5630525225,55300.5265431857,64920.9092601537,53543.3485126916,55138.3319634311
738,57993.3989912383,55299.8724641811,64924.7989663401,53543.3485126916,55138.3319634311
739,57993.3989912383,55296.7210345554,64922.8104024668,53543.3485126916,55138.3319634311
740,58002.8549706801,55296.7210345554,64922.8104024668,53543.3485126916,55138.3319634311
741,58002.8549706801,55311.904505189,64922.8104024668,53543.3485126916,55138.3319634311
742,58002.8549706801,55311.2741322782,64922.8104024668,53542.8782734042,55149.2906094583
743,58002.8549706801,55310.6760542709,64922.8104024668,53542.8782734042,55149.2373245123
744,58002.8549706801,55308.9663278354,64922.8104024668,53545.6102509799,55149.2373245123
745,58002.8549706801,55308.9663278354,64935.4837005923,53545.6102509799,55179.4963350384
746,57998.3386923429,55308.9663278354,64935.4837005923,53545.6102509799,55179.4963350384
747,58008.4079615162,55308.5082465974,64934.6853218471,53545.6102509799,55178.0356713117
748,58008.4079615162,55307.9765651016,64933.5797414906,53544.1192035221,55181.7785891395
749,58008.4079615162,55307.9765651016,64931.9834270791,53542.4218689543,55181.7785891395
750,58007.5393862441,55305.786224415,64931.9834270791,53542.0874988199,55181.3720259352
751,58021.4281302642,55305.786224415,64931.9834270791,53540.9860668892,55180.3886485574
752,58021.4281302642,55395.3628709748,64928.1711062534,53536.4504028845,55180.1319603904
753,58021.4281302642,55395.3628709748,64928.1711062534,53544.8256149377,55172.3787860136
754,58021.4281302642,55395.190243272,64927.6764246983,53544.6653066867,55172.2936051169
755,58018.3175275353,55393.7431864273,64927.2530426399,53544.6653066867,55183.2969565135
756,58018.3175275353,55393.624954313,64927.2530426399,53537.7776058905,55180.3238979399
757,58014.7851833855,55362.4979898581,64925.1330329369,53534.6392069647,55175.2695845713
758,58014.7851833855,55362.4979898581,64919.2799569166,53533.8530285624,55175.2695845713
759,58014.7851833855,55394.8514984563,64918.4715912244,53533.8530285624,55175.2695845713
760,58014.7851833855,55398.483110777,64923.7724682865,53530.8728333034,55175.8072966982
761,58014.7851833855,55398.483110777,64923.7724682865,53525.9058951696,55209.7672668209
762,58014.7851833855,55398.483110777,64920.5208958967,53547.0253158324,55209.7672668209
763,58014.7851833855,55399.9309418821,64918.458116771,53547.0253158324,55209.7672668209
764,58014.7851833855,55399.9309418821,64918.458116771,53544.6695840172,55209.7376415604
765,58012.3677870775,55399.9309418821,64918.1055022459,53546.842341789,55217.5055907254
766,58012.3677870775,55399.6723337655,64918.1055022459,53546.842341789,55217.5055907254
767,58018.5130242357,55399.1235879115,64918.1055022459,53546.842341789,55219.8943986526
768,58017.6040769923,55399.1235879115,64916.9590994574,53546.7137834142,55182.9087228101
769,58017.6503460004,55397.7446780991,64913.8289507921,53546.7137834142,55186.9244824599
770,58017.6503460004,55396.8882674048,64913.8289507921,53546.4196005764,55185.7895723549
771,58014.7886791434,55396.2326141545,64911.2580439605,53546.0428204648,55185.7895723549
772,58000.1401498068,55396.2326141545,64911.2580439605,53553.4427747926,55198.1817069003
773,58000.1401498068,55396.2326141545,64912.6886385587,53553.4427747926,55192.8445833591
774,58000.1401498068,55405.8684027307,64912.1867976999,53553.4427747926,55191.417156884
775,58000.1401498068,55405.5936387878,64907.2449052425,53553.4427747926,55195.5905013616
776,58000.1401498068,55403.7588994778,64907.2449052425,53552.9766490886,55195.5905013616
777,57997.0843152458,55402.4844280434,64904.4622818656,53552.8604629704,55188.4256516787
778,57997.0843152458,55402.4844280434,64904.4622818656,53552.3404248826,55188.4256516787
779,57997.0843152458,55402.4844280434,64892.1354471418,53550.1283518861,55188.4256516787
780,57997.7413739702,55387.6539471473,64892.1354471418,53550.1283518861,55188.4256516787
781,57997.7413739702,55387.6539471473,64892.1354471418,53563.2015007791,55188.1366421538
782,57997.7413739702,55387.5137911176,64884.3949428294,53563.2015007791,55213.7514895341
783,57997.7413739702,55386.5954377493,64883.9250658033,53563.2015007791,55211.6368364502
784,57989.7298438331,55384.7855980029,64879.7606481943,53556.0924755894,55211.3126275592
785,57988.6671718903,55384.7855980029,64879.7606481943,53556.0924755894,55210.0247472114
786,57988.6671718903,55408.930827076,64879.7606481943,53555.4927223348,55210.0247472114
787,57988.6671718903,55408.930827076,64891.9420673009,53555.4927223348,55210.0247472114
788,57988.6671718903,55408.4889064504,64891.9420673009,53555.3726239817,55209.6072945459
789,57986.1893821011,55408.4889064504,64891.6971585594,53557.7361021045,55209.6072945459
790,57986.1893821011,55408.4889064504,64891.6971585594,53563.2960086347,55209.6072945459
791,57980.6951778756,55408.4889064504,64890.5943501942,53562.7324067131,55209.6072945459
792,57979.5532525536,55408.4362017115,64890.9303052891,53560.828528934,55209.1959963846
793,57978.8307122695,55408.4362017115,64890.9303052891,53548.761888889,55208.1167668525
794,57979.6419811172,55409.643762316,64890.9303052891,53547.1397925286,55207.320598366
795,57979.6419811172,55412.1285606784,64890.9303052891,53547.0889011179,55200.4737516871
796,57979.6419811172,55412.1285606784,64888.3318459801,53545.6546412805,55200.9473983017
797,57975.8373584291,55411.5398231461,64884.4601000599,53545.6546412805,55136.8744956266
798,57975.3792023495,55411.5398231461,64884.4601000599,53545.6012559476,55136.7879446665
799,57975.3792023495,55411.5398231461,64884.4601000599,53548.981531821,55189.7357224559
800,57975.3792023495,55410.6295032137,64884.4256487173,53549.5300432397,55151.7188170449
801,57974.5063551009,55408.2168057558,64884.4256487173,53549.2701522239,55151.7188170449
802,57974.5063551009,55407.200810894,64885.5827949066,53549.2701522239,55152.8665454231
803,57974.5063551009,55407.1802061517,64879.1339081051,53549.2170124126,55152.8665454231
804,57974.5063551009,55407.1802061517,64875.3278897319,53549.2170124126,55152.8665454231
805,57974.0489107084,55407.1802061517,64875.3278897319,53549.2170124126,55152.3758833351
806,57974.0489107084,55407.1802061517,64876.4850359212,53549.2170124126,55152.2983133816
807,57979.2805766635,55406.3685311106,64876.4850359212,53549.7787033459,55152.2983133816
808,57974.6294764582,55406.3685311106,64876.4850359212,53549.7787033459,55152.2983133816
809,57974.6294764582,55405.1515448309,64876.0878862951,53549.7787033459,55147.6897695276
810,57972.9228029031,55405.1515448309,64875.9981581802,53549.7787033459,55144.686610258
811,57972.9228029031,55405.0629557774,64876.5941526346,53549.7787033459,55148.1366691976
812,57972.9228029031,55407.6917633003,64866.6429827425,53545.070862451,55128.6291463119
813,57972.9228029031,55407.6917633003,64864.3684260666,53543.8598631608,55128.4798877135
814,57971.5733364362,55398.3065970496,64864.3684260666,53543.8110340108,55123.719788227
815,57971.5733364362,55397.8470063398,64864.3684260666,53543.8110340108,55123.4616793164
816,57971.5733364362,55397.8470063398,64868.5541236307,53543.8110340108,55142.4143036938
817,57965.508008569,55396.6805587898,64867.6955739615,53543.8110340108,55137.7023546135
818,57965.508008569,55396.5438385499,64866.5846492513,53543.4149366579,55140.91103312
819,57958.2101083646,55386.7997714645,64866.021477812,53537.0451431427,55140.8185761186
820,57958.0995324526,55378.4980158013,64865.8012439164,53537.0451431427,55140.8185761186
821,57957.8906039795,55378.4980158013,64865.8012439164,53533.4752128141,55140.1777454877
822,57957.8906039795,55371.4463267654,64859.2322347895,53528.5814021384,55140.1777454877
823,57957.8906039795,55370.0125120711,64859.2322347895,53528.5814021384,55140.1777454877
824,57955.2506791682,55371.6556469275,64858.3422858331,53527.3070495058,55138.4960129337
825,57955.2506791682,55361.0176772608,64849.5520292548,53526.5310109467,55125.3004695506
826,57953.4452313653,55362.1736629025,64852.7258410949,53531.4248216224,55107.2748215433
827,57953.4452313653,55362.0048723195,64852.7258410949,53531.4248216224,55107.2748215433
828,57953.4452313653,55362.0048723195,64852.7258410949,53530.9023490167,55107.2748215433
829,57953.4452313653,55358.8363070166,64852.7258410949,53529.2000280999,55107.2748215433
830,57953.4452313653,55353.1698063321,64836.0835419858,53519.4657276193,55111.4457216982
831,57953.4452313653,55353.0010157491,64834.2776558485,53517.4380215146,55111.4457216982
832,57953.4452313653,55353.0010157491,64834.2776558485,53517.4380215146,55119.5385267726
833,57953.0959310809,55353.0010157491,64831.675166589,53517.259354456,55119.5385267726
834,57953.0959310809,55359.4240262157,64831.675166589,53516.3392045981,55119.4614157162
835,57953.0959310809,55359.4240262157,64830.6277268133,53516.3392045981,55119.4614157162
836,57952.2473694176,55325.3957108064,64830.6277268133,53516.3392045981,55118.6353879582
837,57952.2473694176,55325.3957108064,64830.6277268133,53516.3064459337,55118.6353879582
838,57952.2473694176,55324.9724124395,64830.6277268133,53516.3064459337,55118.6353879582
839,57952.2473694176,55324.5906804265,64829.9335258865,53516.3064459337,55118.6353879582
840,57952.0291274349,55324.5906804265,64834.8716011953,53516.3064459337,55116.393274544
841,57951.4133104859,55324.5906804265,64832.9089433,53516.3064459337,55112.5384127199
842,57951.4133104859,55323.2066604889,64832.9089433,53514.6947865988,55111.4123219164
843,57951.4133104859,55323.2066604889,64832.9089433,53513.6171544739,55106.2639531864
844,57951.4133104859,55322.9300512779,64832.7459883628,53513.6171544739,55109.0572290068
845,57951.4133104859,55321.4050270583,64828.0866364842,53514.4644617795,55100.4473855779
846,57998.7301866296,55321.1570528662,64828.0866364842,53514.397531177,55100.3428033783
847,57998.7301866296,55321.1570528662,64828.0866364842,53514.397531177,55100.3428033783
848,57998.7301866296,55320.0304185933,64828.0866364842,53514.397531177,55100.1879194338
849,58001.7508804133,55318.4907489177,64826.0737450704,53512.8098781794,55100.1879194338
850,58001.7508804133,55314.2772035806,64826.0737450704,53514.5554761166,55100.1879194338
851,58001.7508804133,55318.753091501,64823.0687649306,53514.5554761166,55092.7399753286
852,58001.7508804133,55318.7004331304,64823.0687649306,53514.5554761166,55092.7399753286
853,58001.7508804133,55318.7004331304,64822.8805874022,53514.5554761166,55093.6903160721
854,57997.1638393561,55341.4501104104,64822.8805874022,53514.5554761166,55104.548810945
855,57994.5775246005,55312.3335650894,64822.8805874022,53513.4349600509,55103.3753057787
856,57994.5775246005,55315.9771512381,64822.8805874022,53522.0400625581,55101.9385144081
857,57994.5775246005,55316.8707596481,64822.8805874022,53522.0400625581,55101.6495048832
858,58010.8282385472,55315.2787784596,64822.8805874022,53521.9827038647,55101.4718951641
859,58010.8282385472,55315.2787784596,64822.8805874022,53521.9827038647,55101.4718951641
860,58010.8282385472,55314.7673540969,64822.6369244897,53521.7381393585,55087.085288214
861,58010.8282385472,55314.5580909492,64815.7795504024,53521.7381393585,55087.085288214
862,58010.8282385472,55310.377249378,64812.5994184284,53521.6073911273,55082.0986860662
863,58010.1622555628,55308.0038157479,64812.5994184284,53519.7742839612,55082.0986860662
864,58010.8825265105,55308.0038157479,64811.9410381305,53503.8933010812,55082.0206761936
865,58003.4857778014,55308.0038157479,64811.9410381305,53511.7301061832,55082.0206761936
866,58003.4857778014,55295.2014631614,64818.1872029184,53509.8548450493,55080.3457938237
867,58003.4857778014,55291.6440408864,64818.1872029184,53504.0340670621,55079.5318012654
868,58003.4857778014,55284.0294614669,64814.9108867828,53504.0340670621,55078.6536392867
869,58003.414603116,55284.3786175355,64814.9108867828,53501.7559075447,55078.6536392867
870,58003.414603116,55283.7200284433,64814.2514065459,53501.7559075447,55078.6536392867
871,58003.414603116,55274.417682276,64814.2514065459,53501.7559075447,55084.0636159609
872,58002.5690292697,55273.3243546285,64814.2514065459,53493.26322549,55098.3914396493
873,58002.5690292697,55276.334852652,64814.2514065459,53502.0468805568,55092.3157825831
874,57975.9416340748,55290.3215562163,64813.9864426547,53500.9312745244,55088.3436443061
875,57975.9416340748,55289.9241813817,64813.9864426547,53495.7664447026,55086.8803173273
876,57975.9416340748,55288.3437022566,64811.061532476,53493.0436809278,55086.8803173273
877,57975.0595249209,55290.5768201033,64811.061532476,53492.5260096658,55086.0542895694
878,57975.0595249209,55290.5768201033,64811.061532476,53492.7764367155,55083.7472774275
879,57975.0595249209,55293.448174642,64811.0357124967,53492.7764367155,55090.288485316
880,57974.9452145779,55289.9162749991,64811.0357124967,53492.7764367155,55087.9742039352
881,57974.9452145779,55288.4210837892,64811.0357124967,53490.7788462612,55087.7517024089
882,57974.9452145779,55287.6698653802,64810.1485610088,53490.7788462612,55085.6446100606
883,57974.9452145779,55287.6698653802,64810.1485610088,53490.7788462612,55085.6446100606
884,57974.2878814954,55286.3198494743,64808.8876691305,53490.7788462612,55081.4800468775
885,57974.2318549896,55274.4571767006,64808.8876691305,53485.4224616293,55077.3259581934
886,57974.0251756231,55274.4571767006,64807.3995680295,53483.5791728575,55070.2201245601
887,57972.2635006112,55274.4571767006,64807.3995680295,53483.5791728575,55070.2201245601
888,57969.4139743316,55280.5827914697,64805.4336394248,53482.3725975096,55070.2201245601
889,57969.4139743316,55280.5827914697,64799.6788655356,53482.1084106861,55070.2201245601
890,57969.4139743316,55277.3709272657,64797.9219973334,53482.1084106861,55070.2201245601
891,57969.4139743316,55276.4462288853,64797.9219973334,53480.2411818539,55070.2201245601
892,57967.1678181966,55276.4462288853,64797.9219973334,53480.2411818539,55068.3238819887
893,57958.2979210568,55343.5086132791,64797.9219973334,53478.9703752115,55062.6340437721
894,57958.2979210568,55340.4470738732,64796.9409061285,53478.9703752115,55060.9759075382
895,57958.7540312314,55340.4470738732,64796.9409061285,53478.9703752115,55056.3788403191
896,57958.7540312314,55340.4470738732,64796.9409061285,53478.9703752115,55055.826784253
897,57963.9085096546,55338.8859471344,64796.408552941,53478.9703752115,55050.74588367
898,57963.9085096546,55329.2502082336,64796.408552941,53478.0525258753,55050.74588367
899,57963.9085096546,55329.2502082336,64794.5850026844,53478.0525258753,55050.74588367
900,57963.9085096546,55328.222321336,64793.4662196187,53474.3380086888,55044.4776898327
901,57963.9085096546,55328.1758540168,64793.4662196187,53474.3380086888,55044.4776898327
902,57963.1778253896,55332.5383460201,64793.4662196187,53473.7060332003,55044.0073767665
903,57963.1778253896,55335.1706391875,64793.4662196187,53473.7060332003,55044.0073767665
904,57963.1778253896,55330.7574883257,64793.4662196187,53480.0071479414,55044.0073767665
905,57963.1778253896,55327.1033670934,64793.4662196187,53483.4702993662,55042.4078991854
906,57963.1778253896,55322.0190321531,64789.2081715731,53480.582012142,55042.4078991854
907,57963.1778253896,55322.0190321531,64789.2081715731,53480.4976228601,55041.2953892753
908,57963.1778253896,55322.0190321531,64789.2081715731,53479.7623172081,55035.1821140887
909,57961.9881361627,55316.7496444766,64786.2543953716,53479.7623172081,55034.8819575571
910,57967.491942915,55316.7496444766,64786.1958995309,53476.6915031191,55034.8819575571
911,57961.5688637778,55316.7496444766,64786.1958995309,53479.3642864574,55034.8819575571
912,57954.3397800097,55318.4500510049,64786.1958995309,53479.3642864574,55034.8819575571
913,57957.1241689327,55318.4436772291,64784.6867887444,53479.353267948,55034.8819575571
914,57954.8888319845,55318.4436772291,64784.6867887444,53479.353267948,55039.4972728365
915,57954.4517310278,55318.2374232708,64782.0972663308,53478.2370265322,55041.4283536122
916,57954.4517310278,55314.3767596608,64782.0972663308,53475.9785962794,55040.8871745854
917,57954.4517310278,55315.3229116624,64782.0972663308,53474.4744204211,55040.83148378
918,57954.4517310278,55306.9633035475,64782.0972663308,53474.4744204211,55040.83148378
919,57954.4517310278,55306.9030100113,64781.4733641468,53474.0711241708,55040.83148378
920,57949.8528207629,55306.9030100113,64781.3963526552,53474.0711241708,55041.5740425418
921,57949.8528207629,55305.5639021627,64781.3963526552,53474.0711241708,55046.2945704089
922,57947.2599111794,55299.7524717055,64781.3963526552,53471.9629571813,55046.2945704089
923,57947.2599111794,55303.2647021569,64781.3963526552,53471.8689118554,55046.2945704089
924,57943.3471559045,55302.8414515624,64783.1287111153,53483.3722249859,55045.9651016381
925,57943.3471559045,55302.3793028496,64781.0053244812,53483.3722249859,55045.2343597027
926,57943.3471559045,55302.3793028496,64781.0053244812,53482.469437938,55045.2343597027
927,57943.3471559045,55301.6600464572,64781.0053244812,53489.2626012487,55042.2004096299
928,57943.3471559045,55301.0408007536,64781.0053244812,53489.2626012487,55036.3222820134
929,57942.9843073513,55298.8537528987,64781.6540708651,53489.2626012487,55036.3222820134
930,57942.9843073513,55295.8877907186,64780.7735226941,53489.2626012487,55036.3222820134
931,57941.1588300082,55293.4575115298,64780.4812802182,53489.2626012487,55036.221542028
932,57941.1588300082,55292.3076452804,64774.9429148526,53489.2626012487,55036.221542028
933,57939.8305698221,55293.2427720608,64774.9429148526,53489.2626012487,55036.221542028
934,57939.8305698221,55291.9698579951,64774.9429148526,53489.2626012487,55025.1543005287
935,57939.8305698221,55291.9698579951,64774.9429148526,53489.1161660472,55024.8954034862
936,57939.8305698221,55290.0181844615,64774.9429148526,53489.1161660472,55024.8954034862
937,57936.9841230246,55290.0181844615,64774.6305653222,53489.1161660472,55022.1440710688
938,57936.9841230246,55290.0181844615,64774.6305653222,53489.035405058,55022.1440710688
939,57941.6967273353,55290.0181844615,64776.3495210417,53483.6534139608,55022.1440710688
940,57941.6967273353,55288.4765775272,64776.3495210417,53479.9589239252,55022.3947994523
941,57941.6967273353,55288.3841666724,64776.3495210417,53475.0995345878,55022.3947994523
942,57941.6967273353,55288.3841666724,64776.3495210417,53474.5168059768,55022.3947994523
943,57941.6967273353,55288.3841666724,64776.3495210417,53473.8388530781,55022.3947994523
944,57941.6967273353,55287.8478990798,64777.5132703564,53473.8345324251,55022.3947994523
945,57941.6967273353,55287.8478990798,64777.5132703564,53473.8345324251,55022.3947994523
946,57940.932660197,55285.766526127,64772.1969990266,53473.8345324251,55021.7085921303
947,57940.932660197,55285.6595210942,64771.8378452714,53473.2045112849,55021.7085921303
948,57940.932660197,55285.6595210942,64771.8378452714,53471.8972889529,55021.4018717101
949,57940.932660197,55285.4857915372,64771.8378452714,53470.13664278,55021.4018717101
950,57940.932660197,55285.3850296093,64771.6942453997,53470.13664278,55019.3341191077
951,57940.932660197,55285.3850296093,64771.2418108452,53470.13664278,55019.3341191077
952,57940.932660197,55276.1460376382,64771.2418108452,53470.13664278,55019.2363537544
953,57940.932660197,55276.1460376382,64771.2418108452,53475.3074620219,55019.2363537544
954,57940.932660197,55272.9648153519,64771.2229964204,53475.2283524123,55018.323037374
955,57940.932660197,55270.4451133738,64771.2229964204,53475.2283524123,55018.323037374
956,57939.7478975846,55270.4451133738,64771.2229964204,53472.7054286521,55018.323037374
957,57939.3344285117,55270.4451133738,64771.2229964204,53472.7054286521,55018.323037374
958,57939.3344285117,55270.4451133738,64766.5563732811,53471.7130847715,55016.7977622589
959,57936.4893018041,55270.3445841071,64766.5563732811,53471.7130847715,55016.7977622589
960,57936.3111543277,55270.1108263811,64766.5563732811,53467.7849476314,55017.6209355103
961,57936.3111543277,55270.0511753624,64766.5563732811,53467.7849476314,55017.6209355103
962,57936.3111543277,55274.7302285158,64767.8103607554,53467.7849476314,55023.5683563554
963,57936.3111543277,55274.7302285158,64767.8103607554,53466.1199244829,55023.9053791968
964,57936.3111543277,55274.7302285158,64769.6784122895,53465.8084670522,55023.9053791968
965,57936.3111543277,55273.9891792721,64769.6784122895,53464.5121370124,55023.5480573064
966,57939.4670492641,55273.8200668067,64769.6784122895,53466.9211829208,55023.5480573064
967,57939.4670492641,55273.8200668067,64655.7205531083,53467.0855865447,55023.5480573064
968,57938.6713097049,55271.3061721205,64655.7205531083,53467.0855865447,55023.5480573064
969,57936.2923019619,55271.3061721205,64655.7205531083,53468.5516276804,55022.0227556142
970,57936.2923019619,55272.8675007039,64655.7205531083,53468.5516276804,55021.3004725813
971,57936.2923019619,55272.8675007039,64655.7056287749,53461.4528845737,55017.9638540972
972,57936.2923019619,55272.09202481,64668.0386696923,53459.6267506921,55017.9638540972
973,57935.5297624763,55272.09202481,64649.9510608214,53458.7077347277,55017.9638540972
974,57935.5297624763,55271.7045715147,64654.0988166895,53458.7077347277,55017.9638540972
975,57935.5297624763,55266.4955847522,64645.969034458,53458.2722761388,55017.9638540972
976,57935.5297624763,55266.4955847522,64645.969034458,53458.3493428309,55017.9638540972
977,57935.5297624763,55265.3732318396,64645.969034458,53461.2780906359,55017.6024088696
978,57935.5297624763,55264.1535849741,64645.969034458,53459.3044367398,55016.4878574135
979,57935.5297624763,55264.1535849741,64658.2703909229,53452.3857737267,55016.4878574135
980,57942.7111538226,55264.1535849741,64652.5158229694,53452.5455202383,55016.4878574135
981,57942.7111538226,55259.9102987019,64648.4147685694,53452.5455202383,55016.4644484698
982,57942.7111538226,55259.9102987019,64648.4147685694,53452.5455202383,55012.8323361702
983,57942.7111538226,55256.9412895704,64648.4147685694,53450.8091640551,55003.7016795198
984,57942.7111538226,55256.9412895704,64648.4147685694,53450.8091640551,55003.7016795198
985,57942.7111538226,55259.3530834148,64648.4147685694,53448.9830301735,55001.9883594122
986,57942.7111538226,55259.3515066616,64648.4147685694,53454.0087902552,55000.8748128471
987,57942.7111538226,55259.3515066616,64648.4147685694,53454.0087902552,54999.2113289461
988,57942.6209889721,55259.3515066616,64647.4082217677,53453.9076947844,54997.6238122168
989,57942.6209889721,55259.3515066616,64647.4082217677,53457.4001628705,54997.6238122168
990,57942.6209889721,55259.3515066616,64647.4082217677,53457.1299543077,54997.6238122168
991,57942.6209889721,55259.3515066616,64647.373931817,53457.1299543077,54997.2380805882
