Time(min),GP,S 5 5,V 5 5,S 20 20,V 20 20
666,467.066666666666,448.066666666666,564.033333333333,417.033333333333,467.466666666666
667,467.066666666666,448.066666666666,563.966666666666,417.033333333333,467.466666666666
668,467.066666666666,448.033333333333,563.933333333333,416.966666666666,467.433333333333
669,467.066666666666,448.033333333333,563.9,416.933333333333,467.433333333333
670,467.066666666666,447.933333333333,563.9,416.9,467.433333333333
671,467.066666666666,447.766666666666,563.9,416.9,467.433333333333
672,467.066666666666,447.733333333333,563.9,416.9,467.433333333333
673,467.066666666666,447.733333333333,563.9,416.9,467.4
674,467.066666666666,447.733333333333,563.9,416.9,467.333333333333
675,467.066666666666,447.733333333333,563.866666666666,416.9,467.333333333333
676,467,447.733333333333,563.866666666666,416.9,467.333333333333
677,467,447.733333333333,563.833333333333,416.9,467.333333333333
678,466.966666666666,447.733333333333,563.833333333333,416.9,467.266666666666
679,466.9,447.733333333333,563.833333333333,416.9,467.266666666666
680,466.9,447.733333333333,563.833333333333,416.9,467.266666666666
681,466.8,447.733333333333,563.833333333333,416.9,467.233333333333
682,466.8,447.733333333333,563.666666666666,416.9,467.233333333333
683,466.733333333333,447.7,563.666666666666,416.9,467.233333333333
684,466.733333333333,447.666666666666,563.433333333333,416.8,467.2
685,466.733333333333,447.666666666666,563.166666666666,416.8,467.2
686,466.733333333333,447.666666666666,563.166666666666,416.733333333333,467.2
687,466.733333333333,447.666666666666,562.733333333333,416.733333333333,467.2
688,466.733333333333,447.6,562.733333333333,416.7,467.2
689,466.733333333333,447.6,562.733333333333,416.7,467.2
690,466.733333333333,447.6,562.733333333333,416.633333333333,467.2
691,466.733333333333,447.6,562.733333333333,416.633333333333,467.1
692,466.733333333333,447.566666666666,562.7,416.566666666666,467.1
693,466.733333333333,447.566666666666,562.633333333333,416.566666666666,467.1
694,466.733333333333,447.533333333333,562.633333333333,416.566666666666,467.066666666666
695,466.733333333333,447.5,562.3,416.566666666666,467.066666666666
696,466.7,447.5,562.3,416.566666666666,467.066666666666
697,466.666666666666,447.5,562.3,416.566666666666,467.066666666666
698,466.666666666666,447.466666666666,562.3,416.533333333333,467.066666666666
699,466.666666666666,447.466666666666,562.233333333333,416.533333333333,467.033333333333
700,466.666666666666,447.366666666666,562.166666666666,416.533333333333,466.866666666666
701,466.666666666666,447.366666666666,562.166666666666,416.533333333333,466.866666666666
702,466.666666666666,447.366666666666,562.166666666666,416.533333333333,466.833333333333
703,466.666666666666,447.366666666666,562.166666666666,416.5,466.833333333333
704,466.633333333333,447.366666666666,562.1,416.466666666666,466.833333333333
705,466.633333333333,447.366666666666,562.1,416.4,466.833333333333
706,466.566666666666,447.366666666666,562.066666666666,416.4,466.766666666666
707,466.566666666666,447.333333333333,562.033333333333,416.4,466.766666666666
708,466.566666666666,447.266666666666,561.766666666666,416.4,466.733333333333
709,466.566666666666,447.233333333333,561.766666666666,416.4,466.733333333333
710,466.566666666666,447.233333333333,561.766666666666,416.4,466.733333333333
711,466.566666666666,447.233333333333,561.766666666666,416.4,466.7
712,466.566666666666,447.233333333333,561.766666666666,416.4,466.666666666666
713,466.566666666666,447.233333333333,561.733333333333,416.4,466.633333333333
714,466.566666666666,447.233333333333,561.7,416.333333333333,466.633333333333
715,466.566666666666,447.233333333333,561.7,416.333333333333,466.633333333333
716,466.533333333333,447.233333333333,561.7,416.333333333333,466.633333333333
717,466.533333333333,447.233333333333,559.9,416.233333333333,466.633333333333
718,466.533333333333,447.2,559.666666666666,416.233333333333,466.633333333333
719,466.533333333333,447.2,559.666666666666,416.233333333333,466.566666666666
720,466.533333333333,447.2,559.4,416.233333333333,466.566666666666
721,466.533333333333,447.2,558.3,416.233333333333,466.5
722,466.5,447.133333333333,558.3,416.233333333333,466.5
723,466.5,447.1,558.3,416.233333333333,466.5
724,466.5,447.1,558.3,416.233333333333,466.5
725,466.466666666666,447.1,558.1,416.233333333333,466.5
726,466.433333333333,447.1,558.1,416.233333333333,466.5
727,466.433333333333,447.1,557.533333333333,416.2,466.5
728,466.433333333333,447,557.533333333333,416.2,466.466666666666
729,466.433333333333,447,557.5,416.2,466.466666666666
730,466.433333333333,447,557.5,416.2,466.466666666666
731,466.433333333333,446.966666666666,557.5,416.166666666666,466.433333333333
732,466.4,446.966666666666,557.4,416.133333333333,466.3
733,466.4,446.933333333333,557.4,416.033333333333,466.3
734,466.4,446.933333333333,557.266666666666,416.033333333333,466.3
735,466.4,446.933333333333,557.266666666666,416.033333333333,466.3
736,466.4,446.9,557.266666666666,416.033333333333,466.2
737,466.366666666666,446.9,557.233333333333,416.033333333333,466.2
738,466.366666666666,446.9,557.066666666666,416.033333333333,466.2
739,466.366666666666,446.866666666666,557.033333333333,416.033333333333,466.2
740,466.333333333333,446.866666666666,557.033333333333,416.033333333333,466.2
741,466.333333333333,446.766666666666,557.033333333333,416.033333333333,466.2
742,466.333333333333,446.766666666666,557.033333333333,416.033333333333,466.166666666666
743,466.333333333333,446.766666666666,557.033333333333,416.033333333333,466.166666666666
744,466.333333333333,446.766666666666,557.033333333333,416,466.166666666666
745,466.333333333333,446.766666666666,557,416,466.133333333333
746,466.333333333333,446.766666666666,557,416,466.133333333333
747,466.3,446.766666666666,556.933333333333,416,466.133333333333
748,466.3,446.766666666666,556.933333333333,416,466.1
749,466.3,446.766666666666,556.933333333333,416,466.1
750,466.3,446.766666666666,556.933333333333,415.966666666666,466.1
751,466.266666666666,446.766666666666,556.933333333333,415.966666666666,466.066666666666
752,466.266666666666,446.7,556.866666666666,415.966666666666,466.066666666666
753,466.266666666666,446.7,556.866666666666,415.933333333333,466.066666666666
754,466.266666666666,446.7,556.866666666666,415.933333333333,466.066666666666
755,466.233333333333,446.7,556.866666666666,415.933333333333,466
756,466.233333333333,446.7,556.866666666666,415.9,466
757,466.233333333333,446.6,556.833333333333,415.9,466
758,466.233333333333,446.6,556.833333333333,415.9,466
759,466.233333333333,446.5,556.766666666666,415.9,466
760,466.233333333333,446.466666666666,556.733333333333,415.9,465.966666666666
761,466.233333333333,446.466666666666,556.733333333333,415.9,465.9
762,466.233333333333,446.466666666666,556.733333333333,415.866666666666,465.9
763,466.233333333333,446.433333333333,556.733333333333,415.866666666666,465.9
764,466.233333333333,446.433333333333,556.733333333333,415.866666666666,465.9
765,466.233333333333,446.433333333333,556.733333333333,415.833333333333,465.866666666666
766,466.233333333333,446.433333333333,556.733333333333,415.833333333333,465.866666666666
767,466.2,446.433333333333,556.733333333333,415.833333333333,465.833333333333
768,466.2,446.433333333333,556.733333333333,415.833333333333,465.833333333333
769,466.166666666666,446.4,556.7,415.833333333333,465.733333333333
770,466.166666666666,446.4,556.7,415.833333333333,465.733333333333
771,466.166666666666,446.4,556.666666666666,415.833333333333,465.733333333333
772,466.166666666666,446.4,556.666666666666,415.8,465.633333333333
773,466.166666666666,446.4,556.633333333333,415.8,465.633333333333
774,466.166666666666,446.366666666666,556.633333333333,415.8,465.6
775,466.166666666666,446.366666666666,556.633333333333,415.8,465.566666666666
776,466.166666666666,446.366666666666,556.633333333333,415.8,465.566666666666
777,466.166666666666,446.366666666666,556.633333333333,415.8,465.566666666666
778,466.166666666666,446.366666666666,556.633333333333,415.8,465.566666666666
779,466.166666666666,446.366666666666,556.566666666666,415.8,465.566666666666
780,466.133333333333,446.366666666666,556.566666666666,415.8,465.566666666666
781,466.133333333333,446.366666666666,556.566666666666,415.733333333333,465.566666666666
782,466.133333333333,446.366666666666,556.566666666666,415.733333333333,465.4
783,466.133333333333,446.366666666666,556.533333333333,415.733333333333,465.366666666666
784,466.1,446.366666666666,556.5,415.733333333333,465.366666666666
785,466.1,446.366666666666,556.5,415.733333333333,465.333333333333
786,466.1,446.2,556.5,415.733333333333,465.333333333333
787,466.1,446.2,556.366666666666,415.733333333333,465.333333333333
788,466.1,446.133333333333,556.366666666666,415.733333333333,465.333333333333
789,466.1,446.133333333333,556.366666666666,415.7,465.333333333333
790,466.1,446.133333333333,556.366666666666,415.633333333333,465.333333333333
791,466.1,446.133333333333,556.333333333333,415.633333333333,465.333333333333
792,466.1,446.133333333333,556.3,415.633333333333,465.266666666666
793,466.1,446.133333333333,556.3,415.633333333333,465.266666666666
794,466.066666666666,446.1,556.3,415.633333333333,465.266666666666
795,466.066666666666,446.066666666666,556.3,415.633333333333,465.266666666666
796,466.066666666666,446.066666666666,556.3,415.633333333333,465.233333333333
797,466,446.066666666666,556.3,415.633333333333,465.233333333333
798,466,446.066666666666,556.3,415.633333333333,465.233333333333
799,466,446.066666666666,556.3,415.6,465.2
800,466,446.066666666666,556.266666666666,415.566666666666,465.1
801,466,445.966666666666,556.266666666666,415.566666666666,465.1
802,466,445.966666666666,556.233333333333,415.566666666666,465.066666666666
803,466,445.966666666666,556.233333333333,415.566666666666,465.066666666666
804,466,445.966666666666,556.233333333333,415.566666666666,465.066666666666
805,466,445.966666666666,556.233333333333,415.566666666666,465.066666666666
806,466,445.966666666666,556.2,415.566666666666,465.033333333333
807,465.966666666666,445.966666666666,556.2,415.533333333333,465.033333333333
808,465.966666666666,445.966666666666,556.2,415.533333333333,465.033333333333
809,465.966666666666,445.966666666666,556.166666666666,415.533333333333,465
810,465.966666666666,445.966666666666,556.166666666666,415.533333333333,464.966666666666
811,465.966666666666,445.966666666666,556.133333333333,415.533333333333,464.933333333333
812,465.966666666666,445.1,556.133333333333,415.466666666666,464.9
813,465.966666666666,445.1,556.1,415.433333333333,464.9
814,465.933333333333,445.033333333333,556.1,415.433333333333,464.9
815,465.933333333333,445,556.1,415.433333333333,464.9
816,465.933333333333,445,556.066666666666,415.433333333333,464.8
817,465.933333333333,444.966666666666,556.066666666666,415.433333333333,464.8
818,465.933333333333,444.966666666666,556.033333333333,415.433333333333,464.766666666666
819,465.933333333333,444.9,556.033333333333,415.433333333333,464.766666666666
820,465.933333333333,444.866666666666,556.033333333333,415.433333333333,464.766666666666
821,465.933333333333,444.866666666666,556.033333333333,415.433333333333,464.766666666666
822,465.933333333333,444.733333333333,556,415.533333333333,464.766666666666
823,465.933333333333,444.7,556,415.533333333333,464.766666666666
824,465.933333333333,444.666666666666,556,415.533333333333,464.766666666666
825,465.933333333333,444.633333333333,556,415.533333333333,464.7
826,465.9,444.6,555.866666666666,415.433333333333,464.666666666666
827,465.9,444.6,555.866666666666,415.433333333333,464.666666666666
828,465.9,444.6,555.866666666666,415.433333333333,464.666666666666
829,465.9,444.566666666666,555.866666666666,415.433333333333,464.666666666666
830,465.9,444.566666666666,555.833333333333,415.4,464.633333333333
831,465.9,444.566666666666,555.833333333333,415.4,464.633333333333
832,465.9,444.566666666666,555.833333333333,415.4,464.6
833,465.9,444.566666666666,555.8,415.333333333333,464.6
834,465.9,444.466666666666,555.8,415.333333333333,464.6
835,465.9,444.466666666666,555.8,415.333333333333,464.6
836,465.9,444.433333333333,555.8,415.333333333333,464.6
837,465.9,444.433333333333,555.8,415.333333333333,464.6
838,465.9,444.433333333333,555.8,415.333333333333,464.6
839,465.9,444.366666666666,555.766666666666,415.333333333333,464.6
840,465.9,444.366666666666,555.733333333333,415.333333333333,464.566666666666
841,465.9,444.366666666666,555.7,415.333333333333,464.533333333333
842,465.9,444.366666666666,555.7,415.333333333333,464.533333333333
843,465.9,444.366666666666,555.7,415.333333333333,464.4
844,465.9,444.3,555.7,415.333333333333,464.366666666666
845,465.9,444.3,555.7,415.3,464.266666666666
846,465.766666666666,444.3,555.7,415.3,464.266666666666
847,465.766666666666,444.3,555.7,415.3,464.266666666666
848,465.766666666666,444.3,555.7,415.3,464.266666666666
849,465.7,444.3,555.7,415.3,464.266666666666
850,465.7,444.233333333333,555.7,415.266666666666,464.266666666666
851,465.7,444.066666666666,555.633333333333,415.266666666666,464.266666666666
852,465.7,444.033333333333,555.633333333333,415.266666666666,464.266666666666
853,465.7,444.033333333333,555.633333333333,415.266666666666,464.233333333333
854,465.7,444,555.633333333333,415.266666666666,464.066666666666
855,465.666666666666,443.9,555.633333333333,415.266666666666,464.066666666666
856,465.666666666666,443.833333333333,555.633333333333,415.2,464.066666666666
857,465.666666666666,443.8,555.633333333333,415.2,464.066666666666
858,465.633333333333,443.8,555.633333333333,415.2,464.066666666666
859,465.633333333333,443.8,555.633333333333,415.2,464.066666666666
860,465.633333333333,443.8,555.633333333333,415.2,464.033333333333
861,465.633333333333,443.8,555.566666666666,415.2,464.033333333333
862,465.633333333333,443.7,555.566666666666,415.2,464
863,465.6,443.6,555.566666666666,415.2,464
864,465.533333333333,443.6,555.566666666666,415.2,464
865,465.5,443.6,555.566666666666,415.166666666666,464
866,465.5,443.6,555.533333333333,415.166666666666,463.966666666666
867,465.5,443.566666666666,555.533333333333,415.1,463.933333333333
868,465.5,443.466666666666,555.5,415.1,463.933333333333
869,465.5,443.4,555.5,415.1,463.933333333333
870,465.5,443.4,555.5,415.1,463.933333333333
871,465.5,443.4,555.5,415.1,463.9
872,465.5,443.4,555.5,415.1,463.8
873,465.5,443.333333333333,555.5,415.066666666666,463.766666666666
874,465.433333333333,443.3,555.466666666666,415.066666666666,463.766666666666
875,465.433333333333,443.3,555.466666666666,415.066666666666,463.766666666666
876,465.433333333333,443.3,555.366666666666,415.066666666666,463.766666666666
877,465.433333333333,443.266666666666,555.366666666666,415.066666666666,463.766666666666
878,465.433333333333,443.266666666666,555.366666666666,415.033333333333,463.766666666666
879,465.433333333333,443.233333333333,555.366666666666,415.033333333333,463.733333333333
880,465.433333333333,443.2,555.366666666666,415.033333333333,463.733333333333
881,465.433333333333,443.166666666666,555.366666666666,415,463.7
882,465.433333333333,443.133333333333,555.366666666666,415,463.7
883,465.433333333333,443.133333333333,555.366666666666,415,463.7
884,465.433333333333,443.133333333333,555.366666666666,415,463.7
885,465.433333333333,443.133333333333,555.366666666666,415,463.7
886,465.433333333333,443.133333333333,555.333333333333,415,463.7
887,465.433333333333,443.133333333333,555.333333333333,415,463.7
888,465.433333333333,443.1,555.333333333333,414.966666666666,463.7
889,465.433333333333,443.1,555.333333333333,414.966666666666,463.7
890,465.433333333333,443.1,555.333333333333,414.966666666666,463.7
891,465.433333333333,443.1,555.333333333333,414.966666666666,463.7
892,465.433333333333,443.1,555.333333333333,414.966666666666,463.7
893,465.433333333333,443.066666666666,555.333333333333,414.966666666666,463.7
894,465.433333333333,443.066666666666,555.3,414.966666666666,463.7
895,465.4,443.066666666666,555.3,414.966666666666,463.633333333333
896,465.4,443.066666666666,555.3,414.966666666666,463.633333333333
897,465.366666666666,443.033333333333,555.266666666666,414.966666666666,463.6
898,465.366666666666,443,555.266666666666,414.966666666666,463.6
899,465.366666666666,443,555.266666666666,414.966666666666,463.6
900,465.366666666666,443,555.266666666666,414.966666666666,463.533333333333
901,465.366666666666,443,555.266666666666,414.966666666666,463.533333333333
902,465.366666666666,442.966666666666,555.266666666666,414.966666666666,463.533333333333
903,465.366666666666,442.9,555.266666666666,414.966666666666,463.533333333333
904,465.366666666666,442.9,555.266666666666,414.9,463.533333333333
905,465.366666666666,442.9,555.266666666666,414.866666666666,463.533333333333
906,465.366666666666,442.9,555.266666666666,414.866666666666,463.533333333333
907,465.366666666666,442.9,555.266666666666,414.866666666666,463.5
908,465.366666666666,442.9,555.266666666666,414.866666666666,463.466666666666
909,465.333333333333,442.866666666666,555.266666666666,414.866666666666,463.4
910,465.3,442.866666666666,555.233333333333,414.866666666666,463.4
911,465.3,442.866666666666,555.233333333333,414.833333333333,463.4
912,465.3,442.833333333333,555.233333333333,414.833333333333,463.4
913,465.266666666666,442.833333333333,555.233333333333,414.833333333333,463.4
914,465.266666666666,442.833333333333,555.233333333333,414.833333333333,463.366666666666
915,465.266666666666,442.8,555.166666666666,414.8,463.333333333333
916,465.266666666666,442.8,555.166666666666,414.8,463.333333333333
917,465.266666666666,442.666666666666,555.166666666666,414.8,463.333333333333
918,465.266666666666,442.666666666666,555.166666666666,414.8,463.333333333333
919,465.266666666666,442.666666666666,555.166666666666,414.8,463.333333333333
920,465.266666666666,442.666666666666,555.166666666666,414.8,463.266666666666
921,465.266666666666,442.666666666666,555.166666666666,414.8,463.233333333333
922,465.266666666666,442.633333333333,555.166666666666,414.8,463.233333333333
923,465.266666666666,442.566666666666,555.166666666666,414.8,463.233333333333
924,465.133333333333,442.566666666666,555.133333333333,414.766666666666,463.2
925,465.133333333333,442.566666666666,555.133333333333,414.766666666666,463.2
926,465.133333333333,442.566666666666,555.133333333333,414.766666666666,463.2
927,465.133333333333,442.566666666666,555.133333333333,414.7,463.2
928,465.133333333333,442.566666666666,555.133333333333,414.7,463.2
929,465.133333333333,442.566666666666,555.066666666666,414.7,463.2
930,465.133333333333,442.566666666666,555.066666666666,414.7,463.2
931,465.133333333333,442.566666666666,555.066666666666,414.7,463.2
932,465.133333333333,442.566666666666,555,414.7,463.2
933,465.1,442.533333333333,555,414.7,463.2
934,465.1,442.533333333333,555,414.7,463.2
935,465.1,442.533333333333,555,414.7,463.2
936,465.1,442.533333333333,555,414.7,463.2
937,465.033333333333,442.533333333333,554.966666666666,414.7,463.2
938,465.033333333333,442.533333333333,554.966666666666,414.7,463.2
939,465,442.533333333333,554.9,414.7,463.2
940,465,442.533333333333,554.9,414.7,463.166666666666
941,465,442.533333333333,554.9,414.666666666666,463.166666666666
942,465,442.533333333333,554.9,414.666666666666,463.166666666666
943,465,442.533333333333,554.9,414.666666666666,463.166666666666
944,465,442.533333333333,554.866666666666,414.666666666666,463.166666666666
945,465,442.533333333333,554.866666666666,414.666666666666,463.166666666666
946,465,442.533333333333,554.833333333333,414.666666666666,463.166666666666
947,465,442.533333333333,554.833333333333,414.666666666666,463.166666666666
948,465,442.533333333333,554.833333333333,414.666666666666,463.166666666666
949,465,442.533333333333,554.833333333333,414.666666666666,463.166666666666
950,465,442.533333333333,554.833333333333,414.666666666666,463.166666666666
951,465,442.533333333333,554.833333333333,414.666666666666,463.166666666666
952,465,442.4,554.833333333333,414.666666666666,463.166666666666
953,465,442.4,554.833333333333,414.633333333333,463.166666666666
954,465,442.4,554.833333333333,414.633333333333,463.166666666666
955,465,442.4,554.833333333333,414.633333333333,463.166666666666
956,465,442.4,554.833333333333,414.566666666666,463.166666666666
957,465,442.4,554.833333333333,414.566666666666,463.166666666666
958,465,442.4,554.8,414.533333333333,463.166666666666
959,464.966666666666,442.4,554.8,414.533333333333,463.166666666666
960,464.966666666666,442.4,554.8,414.533333333333,463.133333333333
961,464.966666666666,442.366666666666,554.8,414.533333333333,463.133333333333
962,464.966666666666,442.3,554.766666666666,414.533333333333,463.1
963,464.966666666666,442.3,554.766666666666,414.533333333333,463.066666666666
964,464.966666666666,442.3,554.733333333333,414.533333333333,463.066666666666
965,464.966666666666,442.3,554.733333333333,414.533333333333,463.066666666666
966,464.933333333333,442.3,554.733333333333,414.5,463.066666666666
967,464.933333333333,442.3,554.7,414.466666666666,463.066666666666
968,464.933333333333,442.266666666666,554.7,414.466666666666,463.066666666666
969,464.933333333333,442.266666666666,554.7,414.466666666666,463.066666666666
970,464.933333333333,442.233333333333,554.7,414.466666666666,463.066666666666
971,464.933333333333,442.233333333333,554.7,414.466666666666,463.033333333333
972,464.933333333333,442.233333333333,554.666666666666,414.466666666666,463.033333333333
973,464.9,442.233333333333,554.666666666666,414.466666666666,463.033333333333
974,464.9,442.2,554.633333333333,414.466666666666,463.033333333333
975,464.9,442.066666666666,554.6,414.466666666666,463.033333333333
976,464.9,442.066666666666,554.6,414.466666666666,463.033333333333
977,464.9,442.066666666666,554.6,414.4,463.033333333333
978,464.9,442.066666666666,554.6,414.4,463.033333333333
979,464.9,442.066666666666,554.566666666666,414.4,463.033333333333
980,464.8,442.066666666666,554.533333333333,414.4,463.033333333333
981,464.8,442.066666666666,554.5,414.4,463.033333333333
982,464.8,442.066666666666,554.5,414.4,463
983,464.8,442.033333333333,554.5,414.4,462.966666666666
984,464.8,442.033333333333,554.5,414.4,462.966666666666
985,464.8,442,554.5,414.4,462.966666666666
986,464.8,441.933333333333,554.5,414.333333333333,462.966666666666
987,464.8,441.933333333333,554.5,414.333333333333,462.933333333333
988,464.8,441.933333333333,554.5,414.333333333333,462.933333333333
989,464.8,441.933333333333,554.5,414.3,462.933333333333
990,464.8,441.933333333333,554.5,414.3,462.933333333333
991,464.8,441.933333333333,554.5,414.3,462.933333333333
992,464.8,441.933333333333,554.5,414.266666666666,462.933333333333
993,464.766666666666,441.933333333333,554.5,414.266666666666,462.933333333333
994,464.766666666666,441.933333333333,554.5,414.266666666666,462.866666666666
995,464.766666666666,441.933333333333,554.5,414.266666666666,462.866666666666
996,464.766666666666,441.933333333333,554.5,414.266666666666,462.866666666666
997,464.766666666666,441.933333333333,554.5,414.233333333333,462.866666666666
998,464.766666666666,441.933333333333,554.5,414.233333333333,462.866666666666
999,464.766666666666,441.9,554.5,414.166666666666,462.833333333333
1000,464.766666666666,441.9,554.5,414.166666666666,462.833333333333
